Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
Site,,,,,,                ,,,,,,,
Date,Time,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment,SO2 ug/m3,Daily Avg 24 hr.,Flag,Comment
18/03/2012,0.00,-0.2,-0.1,2,,0.5,0.8,2,,,#DIV/0!,,
18/03/2012,1.00,-0.5,,2,,0.4,,2,,,,,
18/03/2012,2.00,-0.6,,2,,0.6,,2,,,,,
18/03/2012,3.00,-0.4,,2,,0.5,,2,,,,,
18/03/2012,4.00,-0.5,,2,,0.6,,2,,,,,
18/03/2012,5.00,-0.5,,2,,0.5,,2,,,,,
18/03/2012,6.00,-0.4,,2,,0.4,,2,,,,,
18/03/2012,7.00,-0.5,,2,,0.4,,2,,,,,
18/03/2012,8.00,-0.6,,2,,0.2,,2,,,,,
18/03/2012,9.00,-0.5,,2,,0.5,,2,,,,,
18/03/2012,10.00,-0.5,,2,,0.3,,2,,,,,
18/03/2012,11.00,-0.4,,2,,0.7,,2,,,,,
18/03/2012,12.00,-0.7,,2,,0.8,,2,,,,,
18/03/2012,13.00,-0.5,,2,,0.7,,2,,,,,
18/03/2012,14.00,-0.5,,2,,0.6,,2,,,,,
18/03/2012,15.00,-0.4,,2,,0.8,,2,,,,,
18/03/2012,16.00,-0.2,,2,,0.8,,2,,,,,
18/03/2012,17.00,-0.3,,2,,0.8,,2,,,,,
18/03/2012,18.00,0.3,,2,,1.0,,2,,,,,
18/03/2012,19.00,0.7,,2,,1.0,,2,,,,,
18/03/2012,20.00,2.9,,2,,0.6,,2,,,,,
18/03/2012,21.00,2.8,,2,,0.8,,2,,,,,
18/03/2012,22.00,1.0,,2,,0.8,,2,,,,,
18/03/2012,23.00,0.8,,2,,0.8,,2,,,,,
19/03/2012,0.00,0.6,0.0,2,,0.6,0.6,2,,,#DIV/0!,,
19/03/2012,1.00,0.2,,2,,0.6,,2,,,,,
19/03/2012,2.00,0.1,,2,,0.6,,2,,,,,
19/03/2012,3.00,-0.1,,2,,0.8,,2,,,,,
19/03/2012,4.00,-0.1,,2,,0.6,,2,,,,,
19/03/2012,5.00,-0.4,,2,,0.4,,2,,,,,
19/03/2012,6.00,-0.2,,2,,0.5,,2,,,,,
19/03/2012,7.00,0.1,,2,,0.6,,2,,,,,
19/03/2012,8.00,-0.2,,2,,0.6,,2,,,,,
19/03/2012,9.00,-0.2,,2,,0.6,,2,,,,,
19/03/2012,10.00,-0.4,,2,,0.9,,2,,,,,
19/03/2012,11.00,-0.3,,2,,0.9,,2,,,,,
19/03/2012,12.00,-0.4,,2,,1.2,,2,,,,,
19/03/2012,13.00,-0.2,,2,,1.1,,2,,,,,
19/03/2012,14.00,-0.2,,2,,1.1,,2,,,,,
19/03/2012,15.00,-0.3,,2,,0.9,,2,,,,,
19/03/2012,16.00,-0.2,,2,,1.1,,2,,,,,
19/03/2012,17.00,0.3,,2,,1.1,,2,,,,,
19/03/2012,18.00,0.2,,2,,1.1,,2,,,,,
19/03/2012,19.00,0.1,,2,,0.8,,2,,,,,
19/03/2012,20.00,0.1,,2,,0.9,,2,,,,,
19/03/2012,21.00,0.0,,2,,0.7,,2,,,,,
19/03/2012,22.00,-0.2,,2,,0.7,,2,,,,,
19/03/2012,23.00,-0.2,,2,,1.0,,2,,,,,
20/03/2012,0.00,-0.3,-0.1,2,,0.7,0.8,2,,,#DIV/0!,,
20/03/2012,1.00,-0.3,,2,,0.6,,2,,,,,
20/03/2012,2.00,-0.3,,2,,0.7,,2,,,,,
20/03/2012,3.00,-0.3,,2,,0.6,,2,,,,,
20/03/2012,4.00,-0.5,,2,,0.6,,2,,,,,
20/03/2012,5.00,-0.4,,2,,0.7,,2,,,,,
20/03/2012,6.00,-0.2,,2,,0.6,,2,,,,,
20/03/2012,7.00,0.0,,2,,0.6,,2,,,,,
20/03/2012,8.00,0.1,,2,,0.7,,2,,,,,
20/03/2012,9.00,-0.1,,2,,0.8,,2,,,,,
20/03/2012,10.00,-0.1,,2,,1.0,,2,,,,,
20/03/2012,11.00,-0.1,,2,,1.0,,2,,,,,
20/03/2012,12.00,0.0,,2,,0.8,,2,,,,,
20/03/2012,13.00,0.0,,2,,0.9,,2,,,,,
20/03/2012,14.00,0.2,,2,,0.8,,2,,,,,
20/03/2012,15.00,0.1,,2,,1.0,,2,,,,,
20/03/2012,16.00,-0.1,,2,,1.1,,2,,,,,
20/03/2012,17.00,0.3,,2,,1.0,,2,,,,,
20/03/2012,18.00,0.6,,2,,1.0,,2,,,,,
20/03/2012,19.00,1.0,,2,,1.0,,2,,,,,
20/03/2012,20.00,0.5,,2,,1.0,,2,,,,,
20/03/2012,21.00,0.3,,2,,0.7,,2,,,,,
20/03/2012,22.00,0.1,,2,,0.9,,2,,,,,
20/03/2012,23.00,-0.1,,2,,0.8,,2,,,,,
21/03/2012,0.00,-0.1,0.0,2,,0.7,0.8,2,,,#DIV/0!,,
21/03/2012,1.00,-0.3,,2,,0.8,,2,,,,,
21/03/2012,2.00,-0.3,,2,,0.8,,2,,,,,
21/03/2012,3.00,-0.2,,2,,0.6,,2,,,,,
21/03/2012,4.00,-0.3,,2,,0.8,,2,,,,,
21/03/2012,5.00,-0.3,,2,,0.7,,2,,,,,
21/03/2012,6.00,-0.3,,2,,0.9,,2,,,,,
21/03/2012,7.00,0.3,,2,,0.9,,2,,,,,
21/03/2012,8.00,-0.1,,2,,0.8,,2,,,,,
21/03/2012,9.00,0.0,,2,,0.9,,2,,,,,
21/03/2012,10.00,0.0,,2,,0.8,,2,,,,,
21/03/2012,11.00,-0.1,,2,,1.0,,2,,,,,
21/03/2012,12.00,0.1,,2,,0.8,,2,,,,,
21/03/2012,13.00,-0.1,,2,,1.0,,2,,,,,
21/03/2012,14.00,0.0,,2,,0.8,,2,,,,,
21/03/2012,15.00,0.2,,2,,0.7,,2,,,,,
21/03/2012,16.00,0.3,,2,,0.9,,2,,,,,
21/03/2012,17.00,0.2,,2,,1.0,,2,,,,,
21/03/2012,18.00,0.4,,2,,0.8,,2,,,,,
21/03/2012,19.00,0.2,,2,,0.9,,2,,,,,
21/03/2012,20.00,0.5,,2,,0.8,,2,,,,,
21/03/2012,21.00,0.2,,2,,0.9,,2,,,,,
21/03/2012,22.00,0.5,,2,,0.8,,2,,,,,
21/03/2012,23.00,0.3,,2,,0.8,,2,,,,,
22/03/2012,0.00,0.2,0.0,2,,0.7,0.8,2,,,#DIV/0!,,
22/03/2012,1.00,0.5,,2,,0.8,,2,,,,,
22/03/2012,2.00,0.2,,2,,0.5,,2,,,,,
22/03/2012,3.00,0.8,,2,,0.9,,2,,,,,
22/03/2012,4.00,0.5,,2,,1.1,,2,,,,,
22/03/2012,5.00,0.9,,2,,1.0,,2,,,,,
22/03/2012,6.00,1.0,,2,,0.5,,2,,,,,
22/03/2012,7.00,1.9,,2,,1.3,,2,,,,,
22/03/2012,8.00,1.9,,2,,1.1,,2,,,,,
22/03/2012,9.00,2.3,,2,,1.1,,2,,,,,
22/03/2012,10.00,1.2,,2,,0.9,,2,,,,,
22/03/2012,11.00,0.6,,2,,1.6,,2,,,,,
22/03/2012,12.00,1.9,,2,,1.8,,2,,,,,
22/03/2012,13.00,1.3,,2,,1.4,,2,,,,,
22/03/2012,14.00,0.8,,2,,1.6,,2,,,,,
22/03/2012,15.00,1.0,,2,,1.8,,2,,,,,
22/03/2012,16.00,1.0,,2,,2.2,,2,,,,,
22/03/2012,17.00,1.5,,2,,2.3,,2,,,,,
22/03/2012,18.00,1.9,,2,,2.2,,2,,,,,
22/03/2012,19.00,2.4,,2,,2.4,,2,,,,,
22/03/2012,20.00,2.6,,2,,1.8,,2,,,,,
22/03/2012,21.00,2.9,,2,,1.9,,2,,,,,
22/03/2012,22.00,2.0,,2,,1.7,,2,,,,,
22/03/2012,23.00,0.7,,2,,1.5,,2,,,,,
23/03/2012,0.00,0.3,1.3,2,,1.1,1.4,2,,,#DIV/0!,,
23/03/2012,1.00,0.1,,2,,1.2,,2,,,,,
23/03/2012,2.00,0.1,,2,,0.8,,2,,,,,
23/03/2012,3.00,0.1,,2,,0.9,,2,,,,,
23/03/2012,4.00,-0.1,,2,,0.9,,2,,,,,
23/03/2012,5.00,0.0,,2,,0.6,,2,,,,,
23/03/2012,6.00,0.1,,2,,0.7,,2,,,,,
23/03/2012,7.00,0.8,,2,,0.6,,2,,,,,
23/03/2012,8.00,0.8,,2,,0.7,,2,,,,,
23/03/2012,9.00,0.6,,2,,0.8,,2,,,,,
23/03/2012,10.00,0.6,,2,,0.9,,2,,,,,
23/03/2012,11.00,0.5,,2,,1.1,,2,,,,,
23/03/2012,12.00,1.1,,2,,1.1,,2,,,,,
23/03/2012,13.00,0.9,,2,,1.3,,2,,,,,
23/03/2012,14.00,0.7,,2,,1.2,,2,,,,,
23/03/2012,15.00,0.7,,2,,1.1,,2,,,,,
23/03/2012,16.00,0.7,,2,,1.4,,2,,,,,
23/03/2012,17.00,0.6,,2,,1.1,,2,,,,,
23/03/2012,18.00,0.3,,2,,1.1,,2,,,,,
23/03/2012,19.00,0.6,,2,,1.0,,2,,,,,
23/03/2012,20.00,0.5,,2,,0.8,,2,,,,,
23/03/2012,21.00,0.4,,2,,0.9,,2,,,,,
23/03/2012,22.00,0.4,,2,,0.7,,2,,,,,
23/03/2012,23.00,0.5,,2,,0.7,,2,,,,,
24/03/2012,0.00,0.5,0.5,2,,0.9,0.9,2,,,#DIV/0!,,
24/03/2012,1.00,0.1,,2,,0.7,,2,,,,,
24/03/2012,2.00,0.2,,2,,0.6,,2,,,,,
24/03/2012,3.00,0.2,,2,,0.5,,2,,,,,
24/03/2012,4.00,0.4,,2,,0.7,,2,,,,,
24/03/2012,5.00,0.3,,2,,0.7,,2,,,,,
24/03/2012,6.00,0.2,,2,,0.6,,2,,,,,
24/03/2012,7.00,0.4,,2,,0.6,,2,,,,,
24/03/2012,8.00,0.4,,2,,0.6,,2,,,,,
24/03/2012,9.00,0.6,,2,,1.0,,2,,,,,
24/03/2012,10.00,0.5,,2,,0.7,,2,,,,,
24/03/2012,11.00,0.3,,2,,1.3,,2,,,,,
24/03/2012,12.00,0.4,,2,,1.7,,2,,,,,
24/03/2012,13.00,0.3,,2,,2.1,,2,,,,,
24/03/2012,14.00,0.4,,2,,2.1,,2,,,,,
24/03/2012,15.00,0.4,,2,,2.1,,2,,,,,
24/03/2012,16.00,0.6,,2,,2.2,,2,,,,,
24/03/2012,17.00,0.8,,2,,2.1,,2,,,,,
24/03/2012,18.00,1.4,,2,,2.0,,2,,,,,
24/03/2012,19.00,2.4,,2,,1.9,,2,,,,,
24/03/2012,20.00,1.4,,2,,1.6,,2,,,,,
24/03/2012,21.00,1.3,,2,,1.2,,2,,,,,
24/03/2012,22.00,1.1,,2,,1.6,,2,,,,,
24/03/2012,23.00,0.9,,2,,2.6,,2,,,,,
25/03/2012,0.00,0.7,0.6,2,,3.3,1.3,2,,,#DIV/0!,,
25/03/2012,1.00,0.4,,2,,2.1,,2,,,,,
25/03/2012,2.00,,,7,,No data,,7,,,,,
25/03/2012,3.00,0.6,,2,,1.8,,2,,,,,
25/03/2012,4.00,0.5,,2,,1.5,,2,,,,,
25/03/2012,5.00,0.4,,2,,1.1,,2,,,,,
25/03/2012,6.00,1.2,,2,,1.3,,2,,,,,
25/03/2012,7.00,2.1,,2,,1.5,,2,,,,,
25/03/2012,8.00,2.0,,2,,1.7,,2,,,,,
25/03/2012,9.00,1.5,,2,,1.7,,2,,,,,
25/03/2012,10.00,1.3,,2,,2.3,,2,,,,,
25/03/2012,11.00,1.0,,2,,2.9,,2,,,,,
25/03/2012,12.00,0.6,,2,,3.3,,2,,,,,
25/03/2012,13.00,0.7,,2,,2.8,,2,,,,,
25/03/2012,14.00,0.7,,2,,3.2,,2,,,,,
25/03/2012,15.00,0.5,,2,,2.8,,2,,,,,
25/03/2012,16.00,0.5,,2,,2.8,,2,,,,,
25/03/2012,17.00,0.2,,2,,2.6,,2,,,,,
25/03/2012,18.00,0.7,,2,,2.1,,2,,,,,
25/03/2012,19.00,0.7,,2,,2.2,,2,,,,,
25/03/2012,20.00,4.5,,2,,2.3,,2,,,,,
25/03/2012,21.00,1.9,,2,,1.3,,2,,,,,
25/03/2012,22.00,1.2,,2,,0.9,,2,,,,,
25/03/2012,23.00,3.6,,2,,1.0,,2,,,,,
26/03/2012,0.00,4.2,1.2,2,,1.5,2.1,2,,,#DIV/0!,,
26/03/2012,1.00,3.4,,2,,1.8,,2,,,,,
26/03/2012,2.00,1.9,,2,,3.1,,2,,,,,
26/03/2012,3.00,1.2,,2,,1.1,,2,,,,,
26/03/2012,4.00,0.8,,2,,1.6,,2,,,,,
26/03/2012,5.00,0.3,,2,,2.2,,2,,,,,
26/03/2012,6.00,0.9,,2,,1.8,,2,,,,,
26/03/2012,7.00,3.0,,2,,4.4,,2,,,,,
26/03/2012,8.00,5.6,,2,,5.0,,2,,,,,
26/03/2012,9.00,4.8,,2,,3.8,,2,,,,,
26/03/2012,10.00,2.5,,2,,2.6,,2,,,,,
26/03/2012,11.00,1.5,,2,,1.8,,2,,,,,
26/03/2012,12.00,1.5,,2,,3.0,,2,,,,,
26/03/2012,13.00,1.4,,2,,2.2,,2,,,,,
26/03/2012,14.00,1.0,,2,,2.1,,2,,,,,
26/03/2012,15.00,1.5,,2,,2.4,,2,,,,,
26/03/2012,16.00,2.0,,2,,2.5,,2,,,,,
26/03/2012,17.00,4.8,,2,,5.0,,2,,,,,
26/03/2012,18.00,3.4,,2,,16.0,,2,,,,,
26/03/2012,19.00,1.9,,2,,9.6,,2,,,,,
26/03/2012,20.00,2.2,,2,,5.5,,2,,,,,
26/03/2012,21.00,4.5,,2,,1.8,,2,,,,,
26/03/2012,22.00,4.2,,2,,1.9,,2,,,,,
26/03/2012,23.00,2.8,,2,,1.7,,2,,,,,
27/03/2012,0.00,1.9,2.6,2,,1.3,3.5,2,,,#DIV/0!,,
27/03/2012,1.00,1.4,,2,,1.5,,2,,,,,
27/03/2012,2.00,1.6,,2,,1.5,,2,,,,,
27/03/2012,3.00,2.4,,2,,2.1,,2,,,,,
27/03/2012,4.00,2.6,,2,,1.9,,2,,,,,
27/03/2012,5.00,3.6,,2,,2.2,,2,,,,,
27/03/2012,6.00,6.6,,2,,3.1,,2,,,,,
27/03/2012,7.00,5.2,,2,,4.5,,2,,,,,
27/03/2012,8.00,5.9,,2,,5.0,,2,,,,,
27/03/2012,9.00,7.7,,2,,5.8,,2,,,,,
27/03/2012,10.00,3.9,,2,,4.4,,2,,,,,
27/03/2012,11.00,4.6,,2,,4.3,,2,,,,,
27/03/2012,12.00,2.9,,2,,19.2,,2,,,,,
27/03/2012,13.00,1.4,,2,,12.0,,2,,,,,
27/03/2012,14.00,1.7,,2,,5.6,,2,,,,,
27/03/2012,15.00,2.3,,2,,4.5,,2,,,,,
27/03/2012,16.00,2.3,,2,,7.6,,2,,,,,
27/03/2012,17.00,5.9,,2,,6.4,,2,,,,,
27/03/2012,18.00,3.9,,2,,7.0,,2,,,,,
27/03/2012,19.00,5.2,,2,,12.4,,2,,,,,
27/03/2012,20.00,4.8,,2,,10.2,,2,,,,,
27/03/2012,21.00,5.8,,2,,5.9,,2,,,,,
27/03/2012,22.00,7.5,,2,,4.8,,2,,,,,
27/03/2012,23.00,7.8,,2,,4.2,,2,,,,,
28/03/2012,0.00,7.7,4.3,2,,4.6,5.7,2,,,#DIV/0!,,
28/03/2012,1.00,5.4,,2,,4.1,,2,,,,,
28/03/2012,2.00,4.9,,2,,4.0,,2,,,,,
28/03/2012,3.00,3.0,,2,,3.3,,2,,,,,
28/03/2012,4.00,1.8,,2,,2.2,,2,,,,,
28/03/2012,5.00,1.8,,2,,2.2,,2,,,,,
28/03/2012,6.00,1.6,,2,,1.7,,2,,,,,
28/03/2012,7.00,2.5,,2,,2.5,,2,,,,,
28/03/2012,8.00,4.0,,2,,3.2,,2,,,,,
28/03/2012,9.00,3.2,,2,,3.8,,2,,,,,
28/03/2012,10.00,1.5,,2,,5.0,,2,,,,,
28/03/2012,11.00,1.3,,2,,4.2,,2,,,,,
28/03/2012,12.00,1.4,,2,,5.3,,2,,,,,
28/03/2012,13.00,0.8,,2,,5.7,,2,,,,,
28/03/2012,14.00,0.6,,2,,3.6,,2,,,,,
28/03/2012,15.00,0.8,,2,,3.2,,2,,,,,
28/03/2012,16.00,2.3,,2,,4.3,,2,,,,,
28/03/2012,17.00,5.9,,2,,7.1,,2,,,,,
28/03/2012,18.00,6.4,,2,,10.2,,2,,,,,
28/03/2012,19.00,4.4,,2,,15.6,,2,,,,,
28/03/2012,20.00,4.9,,2,,9.8,,2,,,,,
28/03/2012,21.00,8.9,,2,,5.0,,2,,,,,
28/03/2012,22.00,9.0,,2,,5.0,,2,,,,,
28/03/2012,23.00,6.3,,2,,5.2,,2,,,,,
29/03/2012,0.00,5.6,3.8,2,,4.5,5.0,2,,,#DIV/0!,,
29/03/2012,1.00,3.7,,2,,3.9,,2,,,,,
29/03/2012,2.00,2.8,,2,,3.8,,2,,,,,
29/03/2012,3.00,2.1,,2,,3.0,,2,,,,,
29/03/2012,4.00,1.6,,2,,2.9,,2,,,,,
29/03/2012,5.00,1.5,,2,,2.8,,2,,,,,
29/03/2012,6.00,1.3,,2,,2.8,,2,,,,,
29/03/2012,7.00,2.1,,2,,1.7,,2,,,,,
29/03/2012,8.00,2.3,,2,,1.7,,2,,,,,
29/03/2012,9.00,1.8,,2,,2.1,,2,,,,,
29/03/2012,10.00,1.0,,2,,1.9,,2,,,,,
29/03/2012,11.00,0.9,,2,,2.7,,2,,,,,
29/03/2012,12.00,0.7,,2,,2.9,,2,,,,,
29/03/2012,13.00,0.4,,2,,2.9,,2,,,,,
29/03/2012,14.00,0.2,,2,,2.2,,2,,,,,
29/03/2012,15.00,0.5,,2,,1.9,,2,,,,,
29/03/2012,16.00,0.5,,2,,2.1,,2,,,,,
29/03/2012,17.00,0.5,,2,,2.2,,2,,,,,
29/03/2012,18.00,0.4,,2,,2.7,,2,,,,,
29/03/2012,19.00,0.7,,2,,2.2,,2,,,,,
29/03/2012,20.00,0.8,,2,,2.4,,2,,,,,
29/03/2012,21.00,0.5,,2,,1.9,,2,,,,,
29/03/2012,22.00,0.3,,2,,1.5,,2,,,,,
29/03/2012,23.00,0.0,,2,,1.1,,2,,,,,
30/03/2012,0.00,0.0,1.3,2,,1.0,2.5,2,,,#DIV/0!,,
30/03/2012,1.00,0.1,,2,,1.1,,2,,,,,
30/03/2012,2.00,-0.2,,2,,0.9,,2,,,,,
30/03/2012,3.00,-0.4,,2,,0.9,,2,,,,,
30/03/2012,4.00,-0.4,,2,,0.8,,2,,,,,
30/03/2012,5.00,-0.2,,2,,0.8,,2,,,,,
30/03/2012,6.00,-0.3,,2,,0.8,,2,,,,,
30/03/2012,7.00,-0.3,,2,,0.9,,2,,,,,
30/03/2012,8.00,-0.1,,2,,0.8,,2,,,,,
30/03/2012,9.00,-0.1,,2,,0.9,,2,,,,,
30/03/2012,10.00,-0.2,,2,,0.9,,2,,,,,
30/03/2012,11.00,-0.2,,2,,0.9,,2,,,,,
30/03/2012,12.00,0.0,,2,,0.8,,2,,,,,
30/03/2012,13.00,-0.1,,2,,1.1,,2,,,,,
30/03/2012,14.00,-0.1,,2,,1.1,,2,,,,,
30/03/2012,15.00,0.0,,2,,1.1,,2,,,,,
30/03/2012,16.00,-0.1,,2,,0.9,,2,,,,,
30/03/2012,17.00,0.0,,2,,1.2,,2,,,,,
30/03/2012,18.00,0.1,,2,,1.2,,2,,,,,
30/03/2012,19.00,0.0,,2,,1.2,,2,,,,,
30/03/2012,20.00,0.1,,2,,0.8,,2,,,,,
30/03/2012,21.00,0.1,,2,,0.9,,2,,,,,
30/03/2012,22.00,-0.2,,2,,0.8,,2,,,,,
30/03/2012,23.00,-0.3,,2,,0.6,,2,,,,,
31/03/2012,0.00,-0.3,-0.1,2,,0.7,0.9,2,,,#DIV/0!,,
31/03/2012,1.00,-0.2,,2,,0.8,,2,,,,,
31/03/2012,2.00,-0.4,,2,,0.7,,2,,,,,
31/03/2012,3.00,-0.4,,2,,0.6,,2,,,,,
31/03/2012,4.00,-0.5,,2,,0.7,,2,,,,,
31/03/2012,5.00,-0.5,,2,,0.7,,2,,,,,
31/03/2012,6.00,-0.4,,2,,0.8,,2,,,,,
31/03/2012,7.00,-0.4,,2,,0.9,,2,,,,,
31/03/2012,8.00,-0.3,,2,,0.8,,2,,,,,
31/03/2012,9.00,-0.2,,2,,0.8,,2,,,,,
31/03/2012,10.00,-0.2,,2,,0.8,,2,,,,,
31/03/2012,11.00,-0.3,,2,,0.9,,2,,,,,
31/03/2012,12.00,-0.3,,2,,0.9,,2,,,,,
31/03/2012,13.00,-0.4,,2,,0.9,,2,,,,,
31/03/2012,14.00,-0.3,,2,,1.2,,2,,,,,
31/03/2012,15.00,-0.3,,2,,1.1,,2,,,,,
31/03/2012,16.00,-0.4,,2,,1.1,,2,,,,,
31/03/2012,17.00,-0.2,,2,,1.1,,2,,,,,
31/03/2012,18.00,-0.1,,2,,1.0,,2,,,,,
31/03/2012,19.00,0.2,,2,,1.3,,2,,,,,
31/03/2012,20.00,0.4,,2,,1.5,,2,,,,,
31/03/2012,21.00,0.8,,2,,1.0,,2,,,,,
31/03/2012,22.00,1.5,,2,,0.7,,2,,,,,
31/03/2012,23.00,3.5,,2,,0.6,,2,,,,,
01/04/2012,0.00,5.1,0.0,2,,1.7,0.9,2,,,#DIV/0!,,
01/04/2012,1.00,3.8,,2,,1.7,,2,,,,,
01/04/2012,2.00,3.0,,2,,1.9,,2,,,,,
01/04/2012,3.00,2.0,,2,,2.1,,2,,,,,
01/04/2012,4.00,1.8,,2,,1.9,,2,,,,,
01/04/2012,5.00,2.0,,2,,2.2,,2,,,,,
01/04/2012,6.00,1.7,,2,,1.9,,2,,,,,
01/04/2012,7.00,1.4,,2,,1.5,,2,,,,,
01/04/2012,8.00,0.5,,2,,2.1,,2,,,,,
01/04/2012,9.00,0.5,,2,,1.5,,2,,,,,
01/04/2012,10.00,0.2,,2,,1.1,,2,,,,,
01/04/2012,11.00,0.3,,2,,1.1,,2,,,,,
01/04/2012,12.00,0.0,,2,,2.2,,2,,,,,
01/04/2012,13.00,0.1,,2,,1.7,,2,,,,,
01/04/2012,14.00,-0.1,,2,,1.8,,2,,,,,
01/04/2012,15.00,0.2,,2,,1.6,,2,,,,,
01/04/2012,16.00,0.4,,2,,1.9,,2,,,,,
01/04/2012,17.00,0.2,,2,,1.8,,2,,,,,
01/04/2012,18.00,0.2,,2,,1.7,,2,,,,,
01/04/2012,19.00,0.6,,2,,1.5,,2,,,,,
01/04/2012,20.00,1.0,,2,,1.7,,2,,,,,
01/04/2012,21.00,1.1,,2,,1.6,,2,,,,,
01/04/2012,22.00,0.7,,2,,1.6,,2,,,,,
01/04/2012,23.00,no data,,7,,1.4,,2,,,,,
02/04/2012,0.00,no data,1.2,7,,1.1,1.7,2,,,#DIV/0!,,
02/04/2012,1.00,0.3,,2,,0.8,,2,,,,,
02/04/2012,2.00,0.0,,2,,0.9,,2,,,,,
02/04/2012,3.00,0.1,,2,,0.7,,2,,,,,
02/04/2012,4.00,-0.1,,2,,0.8,,2,,,,,
02/04/2012,5.00,-0.1,,2,,0.7,,2,,,,,
02/04/2012,6.00,0.1,,2,,0.8,,2,,,,,
02/04/2012,7.00,0.4,,2,,0.9,,2,,,,,
02/04/2012,8.00,0.8,,2,,1.0,,2,,,,,
02/04/2012,9.00,0.7,,2,,0.9,,2,,,,,
02/04/2012,10.00,0.4,,2,,0.9,,2,,,,,
02/04/2012,11.00,0.1,,2,,0.6,,2,,,,,
02/04/2012,12.00,0.1,,2,,0.8,,2,,,,,
02/04/2012,13.00,0.1,,2,,0.6,,2,,,,,
02/04/2012,14.00,cal,,0,,0.4,,2,,,,,
02/04/2012,15.00,cal,,0,,0.4,,2,,,,,
02/04/2012,16.00,1.6,,2,,0.4,,2,,,,,
02/04/2012,17.00,1.7,,2,,0.8,,2,,,,,
02/04/2012,18.00,1.8,,2,,0.8,,2,,,,,
02/04/2012,19.00,1.6,,2,,0.2,,2,,,,,
02/04/2012,20.00,1.9,,2,,0.3,,2,,,,,
02/04/2012,21.00,2.2,,2,,0.3,,2,,,,,
02/04/2012,22.00,1.7,,2,,0.4,,2,,,,,
02/04/2012,23.00,1.4,,2,,0.3,,2,,,,,
03/04/2012,0.00,1.3,0.8,2,,0.3,0.7,2,,,#DIV/0!,,
03/04/2012,1.00,1.2,,2,,0.4,,2,,,,,
03/04/2012,2.00,1.1,,2,,0.2,,2,,,,,
03/04/2012,3.00,1.0,,2,,0.3,,2,,,,,
03/04/2012,4.00,1.1,,2,,0.2,,2,,,,,
03/04/2012,5.00,1.0,,2,,0.2,,2,,,,,
03/04/2012,6.00,1.2,,2,,0.2,,2,,,,,
03/04/2012,7.00,1.3,,2,,0.1,,2,,,,,
03/04/2012,8.00,1.3,,2,,0.3,,2,,,,,
03/04/2012,9.00,1.0,,2,,0.2,,2,,,,,
03/04/2012,10.00,1.2,,2,,0.4,,2,,,,,
03/04/2012,11.00,0.8,,2,,0.2,,2,,,,,
03/04/2012,12.00,0.9,,2,,0.5,,2,,,,,
03/04/2012,13.00,1.0,,2,,0.4,,2,,,,,
03/04/2012,14.00,0.9,,2,,0.5,,2,,,,,
03/04/2012,15.00,1.1,,2,,0.4,,2,,,,,
03/04/2012,16.00,1.2,,2,,0.4,,2,,,,,
03/04/2012,17.00,1.1,,2,,0.5,,2,,,,,
03/04/2012,18.00,1.2,,2,,0.2,,2,,,,,
03/04/2012,19.00,1.3,,2,,0.4,,2,,,,,
03/04/2012,20.00,1.2,,2,,0.2,,2,,,,,
03/04/2012,21.00,1.2,,2,,0.4,,2,,,,,
03/04/2012,22.00,1.1,,2,,0.2,,2,,,,,
03/04/2012,23.00,1.1,,2,,0.3,,2,,,,,
04/04/2012,0.00,1.0,1.1,2,,0.2,0.3,2,,,#DIV/0!,,
04/04/2012,1.00,1.1,,2,,0.1,,2,,,,,
04/04/2012,2.00,0.9,,2,,0.2,,2,,,,,
04/04/2012,3.00,0.9,,2,,0.4,,2,,,,,
04/04/2012,4.00,0.8,,2,,0.3,,2,,,,,
04/04/2012,5.00,0.9,,2,,0.0,,2,,,,,
04/04/2012,6.00,0.9,,2,,0.4,,2,,,,,
04/04/2012,7.00,1.0,,2,,0.3,,2,,,,,
04/04/2012,8.00,1.2,,2,,0.2,,2,,,,,
04/04/2012,9.00,1.2,,2,,0.3,,2,,,,,
04/04/2012,10.00,1.1,,2,,0.3,,2,,,,,
04/04/2012,11.00,1.1,,2,,0.3,,2,,,,,
04/04/2012,12.00,1.3,,2,,0.9,,2,,,,,
04/04/2012,13.00,1.3,,2,,1.1,,2,,,,,
04/04/2012,14.00,1.4,,2,,0.8,,2,,,,,
04/04/2012,15.00,1.6,,2,,1.0,,2,,,,,
04/04/2012,16.00,1.5,,2,,1.1,,2,,,,,
04/04/2012,17.00,1.3,,2,,1.0,,2,,,,,
04/04/2012,18.00,1.3,,2,,0.9,,2,,,,,
04/04/2012,19.00,1.6,,2,,0.8,,2,,,,,
04/04/2012,20.00,1.5,,2,,0.4,,2,,,,,
