Please provide hourly results  in mg/m3 of CO monitoring conducted in Dublin City by completing the table below. ,,,,,,,,,
The 8 hour rolling avgerages will calculate automatically. ,,,,,,,,,
Please provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,
Please indicate if any of the stations listed below have been reomved from the network.,,,,,,,,,
Dublin City Council,,,,,,,,,
Site,,           Wood Quay (Winetavern St.),,,,         Coleraine Street,,,
Date,Time,CO mg/m3,8 hr roling avg,Flag,Comment,CO mg/m3,8 hr roling avg,Flag,Comment
23/10/2011,1.00,0.1,0.1,2,,-0.1,0.0,2,
23/10/2011,2.00,0.0,0.1,2,,no data,no data,3,
23/10/2011,3.00,0.0,0.1,2,,no data,no data,3,
23/10/2011,4.00,0.0,0.0,2,,no data,no data,3,
23/10/2011,5.00,0.0,0.0,2,,no data,no data,3,
23/10/2011,6.00,0.0,0.0,2,,-0.1,-0.1,2,
23/10/2011,7.00,0.0,0.0,2,,0.0,-0.1,2,
23/10/2011,8.00,0.0,0.0,2,,-0.1,-0.1,2,
23/10/2011,9.00,0.0,0.0,2,,0.0,-0.1,2,
23/10/2011,10.00,0.0,0.0,2,,0.0,0.0,2,
23/10/2011,11.00,0.0,0.0,2,,0.0,0.0,2,
23/10/2011,12.00,0.0,0.0,2,,0.0,0.0,2,
23/10/2011,13.00,0.0,0.0,2,,0.3,0.0,2,
23/10/2011,14.00,0.1,0.0,2,,0.1,0.1,2,
23/10/2011,15.00,0.1,0.0,2,,0.1,0.1,2,
23/10/2011,16.00,0.0,0.0,2,,0.1,0.1,2,
23/10/2011,17.00,0.0,0.0,2,,0.2,0.1,2,
23/10/2011,18.00,0.0,0.0,2,,0.2,0.1,2,
23/10/2011,19.00,0.0,0.0,2,,0.2,0.1,2,
23/10/2011,20.00,0.0,0.1,2,,0.2,0.2,2,
23/10/2011,21.00,0.0,0.0,2,,0.2,0.2,2,
23/10/2011,22.00,0.0,0.0,2,,0.2,0.2,2,
23/10/2011,23.00,0.0,0.0,2,,0.3,0.2,2,
24/10/2011,0.00,0.0,0.0,2,,0.2,0.2,2,
24/10/2011,1.00,0.0,0.0,2,,0.2,0.2,2,
24/10/2011,2.00,0.0,0.0,2,,0.1,0.2,2,
24/10/2011,3.00,0.0,0.0,2,,0.2,0.2,2,
24/10/2011,4.00,0.0,0.0,2,,0.1,0.2,2,
24/10/2011,5.00,0.0,0.0,2,,0.2,0.2,2,
24/10/2011,6.00,0.0,0.0,2,,0.2,0.2,2,
24/10/2011,7.00,0.0,0.0,2,,0.3,0.2,2,
24/10/2011,8.00,0.0,0.0,2,,0.4,0.2,2,
24/10/2011,9.00,0.0,0.0,2,,0.3,0.2,2,
24/10/2011,10.00,0.1,0.0,2,,0.3,0.2,2,
24/10/2011,11.00,0.1,0.0,2,,0.4,0.3,2,
24/10/2011,12.00,0.1,0.0,2,,0.4,0.3,2,
24/10/2011,13.00,0.1,0.0,2,,0.5,0.3,2,
24/10/2011,14.00,0.1,0.1,2,,0.5,0.4,2,
24/10/2011,15.00,0.2,0.1,2,,0.3,0.4,2,
24/10/2011,16.00,0.1,0.1,2,,0.3,0.4,2,
24/10/2011,17.00,0.1,0.1,2,,0.5,0.4,2,
24/10/2011,18.00,0.1,0.1,2,,0.3,0.4,2,
24/10/2011,19.00,0.1,0.1,2,,0.3,0.4,2,
24/10/2011,20.00,0.1,0.1,2,,0.0,0.3,2,
24/10/2011,21.00,0.1,0.1,2,,-0.1,0.3,2,
24/10/2011,22.00,0.1,0.1,2,,no data,0.2,3,
24/10/2011,23.00,0.0,0.1,2,,no data ,0.2,3,
25/10/2011,0.00,0.0,0.1,2,,no data,0.2,3,
25/10/2011,1.00,0.0,0.1,2,,no data ,0.1,3,
25/10/2011,2.00,0.0,0.0,2,,no data,0.1,3,
25/10/2011,3.00,0.0,0.0,2,,no data ,0.0,3,
25/10/2011,4.00,0.0,0.0,2,,-0.1,-0.1,2,
25/10/2011,5.00,0.0,0.0,2,,no data,-0.1,3,
25/10/2011,6.00,0.0,0.0,2,,0.0,-0.1,2,
25/10/2011,7.00,0.1,0.0,2,,0.1,0.0,2,
25/10/2011,8.00,0.1,0.0,2,,0.5,0.1,2,
25/10/2011,9.00,0.2,0.1,2,,0.0,0.1,2,
25/10/2011,10.00,0.3,0.1,2,,no data ,0.1,3,
25/10/2011,11.00,0.2,0.1,2,,no data,0.1,3,
25/10/2011,12.00,0.0,0.1,2,,no data ,0.1,3,
25/10/2011,13.00,0.0,0.1,2,,0.0,0.1,2,
25/10/2011,14.00,0.0,0.1,2,,0.1,0.1,2,
25/10/2011,15.00,0.0,0.1,2,,0.1,0.1,2,
25/10/2011,16.00,0.1,0.1,2,,0.0,0.0,2,
25/10/2011,17.00,0.1,0.1,2,,-0.1,0.0,2,
25/10/2011,18.00,0.2,0.1,2,,no data,0.0,3,
25/10/2011,19.00,0.2,0.1,2,,-0.1,0.0,2,
25/10/2011,20.00,0.1,0.1,2,,-0.2,0.0,2,
25/10/2011,21.00,0.1,0.1,2,,-0.1,0.0,2,
25/10/2011,22.00,0.1,0.1,2,,no data ,0.0,3,
25/10/2011,23.00,0.0,0.1,2,,no data,-0.1,3,
26/10/2011,0.00,0.0,0.1,2,,no data ,-0.1,3,
26/10/2011,1.00,0.0,0.1,2,,no data ,-0.1,3,
26/10/2011,2.00,0.0,0.1,2,,no data,-0.1,3,
26/10/2011,3.00,0.0,0.0,2,,no data ,-0.1,3,
26/10/2011,4.00,0.0,0.0,2,,no data,-0.1,3,
26/10/2011,5.00,0.0,0.0,2,,no data ,no data ,3,
26/10/2011,6.00,0.0,0.0,2,,0.1,0.1,2,
26/10/2011,7.00,0.0,0.0,2,,-0.1,0.0,2,
26/10/2011,8.00,0.0,0.0,2,,-0.1,0.0,2,
26/10/2011,9.00,0.1,0.0,2,,-0.1,0.0,2,
26/10/2011,10.00,0.2,0.0,2,,no data,0.0,3,
26/10/2011,11.00,0.1,0.0,2,,no data ,0.0,3,
26/10/2011,12.00,0.0,0.1,2,,-0.1,-0.1,2,
26/10/2011,13.00,0.0,0.1,2,,0.1,0.0,2,
26/10/2011,14.00,0.0,0.1,2,,0.1,0.0,2,
26/10/2011,15.00,0.0,0.1,2,,0.2,0.0,2,
26/10/2011,16.00,0.1,0.1,2,,0.1,0.0,2,
26/10/2011,17.00,0.1,0.1,2,,0.1,0.1,2,
26/10/2011,18.00,0.1,0.1,2,,0.0,0.1,2,
26/10/2011,19.00,0.1,0.1,2,,-0.1,0.0,2,
26/10/2011,20.00,0.1,0.1,2,,no data,0.1,3,
26/10/2011,21.00,0.1,0.1,2,,no data ,0.1,3,
26/10/2011,22.00,0.0,0.1,2,,no data,0.0,3,
26/10/2011,23.00,0.0,0.1,2,,no data ,0.0,3,
27/10/2011,0.00,0.0,0.0,2,,no data,0.0,3,
27/10/2011,1.00,0.0,0.0,2,,no data ,-0.1,3,
27/10/2011,2.00,0.0,0.0,2,,no data,-0.1,3,
27/10/2011,3.00,0.0,0.0,2,,no data ,no data ,3,
27/10/2011,4.00,0.0,0.0,2,,no data,no data,3,
27/10/2011,5.00,0.0,0.0,2,,no data ,no data ,3,
27/10/2011,6.00,0.0,0.0,2,,no data ,no data ,3,
27/10/2011,7.00,0.0,0.0,2,,0.0,0.0,2,
27/10/2011,8.00,0.1,0.0,2,,0.0,0.0,2,
27/10/2011,9.00,0.2,0.0,2,,no data,0.0,3,
27/10/2011,10.00,0.1,0.0,2,,no data ,0.0,3,
27/10/2011,11.00,0.1,0.1,2,,no data ,0.0,3,
27/10/2011,12.00,0.1,0.1,2,,no data ,0.0,3,
27/10/2011,13.00,0.0,0.1,2,,no data ,0.0,3,
27/10/2011,14.00,0.0,0.1,2,,-0.2,0.0,2,
27/10/2011,15.00,0.0,0.1,2,,no data ,-0.1,3,
27/10/2011,16.00,0.1,0.1,2,,no data ,-0.2,3,
27/10/2011,17.00,0.1,0.1,2,,no data,-0.2,3,
27/10/2011,18.00,0.1,0.1,2,,-0.1,-0.1,2,
27/10/2011,19.00,0.1,0.1,2,,-0.1,-0.1,2,
27/10/2011,20.00,0.1,0.1,2,,no data,-0.1,3,
27/10/2011,21.00,0.1,0.1,2,,-0.1,-0.1,2,
27/10/2011,22.00,0.1,0.1,2,,-0.1,-0.1,2,
27/10/2011,23.00,0.1,0.1,2,,no data,-0.1,3,
28/10/2011,0.00,0.2,0.1,2,,no data,-0.1,3,
28/10/2011,1.00,0.1,0.1,2,,no data,-0.1,3,
28/10/2011,2.00,0.1,0.1,2,,no data,-0.1,3,
28/10/2011,3.00,0.0,0.1,2,,no data,-0.1,3,
28/10/2011,4.00,0.0,0.1,2,,-0.1,-0.1,2,
28/10/2011,5.00,0.0,0.1,2,,no data,-0.1,3,
28/10/2011,6.00,0.1,0.1,2,,0.2,0.0,2,
28/10/2011,7.00,0.0,0.1,2,,0.3,0.1,2,
28/10/2011,8.00,0.2,0.1,2,,-0.1,0.1,2,
28/10/2011,9.00,0.3,0.1,2,,no data,0.1,3,
28/10/2011,10.00,0.2,0.1,2,,-0.2,0.0,2,
28/10/2011,11.00,0.1,0.1,2,,-0.1,0.0,2,
28/10/2011,12.00,0.0,0.1,2,,0.1,0.0,2,
28/10/2011,13.00,0.0,0.1,2,,-0.1,0.0,2,
28/10/2011,14.00,0.0,0.1,2,,-0.1,0.0,2,
28/10/2011,15.00,0.0,0.1,2,,0.0,-0.1,2,
28/10/2011,16.00,0.0,0.1,2,,0.0,0.0,2,
28/10/2011,17.00,0.1,0.1,2,,-0.1,-0.1,2,
28/10/2011,18.00,0.1,0.0,2,,0.0,0.0,2,
28/10/2011,19.00,0.1,0.0,2,,-0.1,0.0,2,
28/10/2011,20.00,0.0,0.0,2,,no data,-0.1,3,
28/10/2011,21.00,0.0,0.0,2,,-0.1,-0.1,2,
28/10/2011,22.00,0.0,0.0,2,,-0.1,-0.1,2,
28/10/2011,23.00,0.0,0.0,2,,-0.2,-0.1,2,
29/10/2011,0.00,0.0,0.0,2,,-0.1,-0.1,2,
29/10/2011,1.00,0.0,0.0,2,,no data,-0.1,3,
29/10/2011,2.00,0.0,0.0,2,,no data,-0.1,3,
29/10/2011,3.00,0.0,0.0,2,,no data,-0.1,3,
29/10/2011,4.00,0.0,0.0,2,,no data,-0.1,3,
29/10/2011,5.00,0.0,0.0,2,,no data,-0.1,3,
29/10/2011,6.00,0.0,0.0,2,,no data,-0.1,3,
29/10/2011,7.00,0.0,0.0,2,,0.1,0.0,2,
29/10/2011,8.00,0.0,0.0,2,,0.1,0.1,2,
29/10/2011,9.00,0.0,0.0,2,,0.1,0.1,2,
29/10/2011,10.00,0.0,0.0,2,,0.1,0.1,2,
29/10/2011,11.00,0.0,0.0,2,,0.0,0.1,2,
29/10/2011,12.00,0.0,0.0,2,,0.1,0.1,2,
29/10/2011,13.00,0.0,0.0,2,,0.0,0.1,2,
29/10/2011,14.00,0.0,0.0,2,,-0.1,0.1,2,
29/10/2011,15.00,0.0,0.0,2,,no data,0.1,3,
29/10/2011,16.00,0.0,0.0,2,,-0.2,0.0,2,
29/10/2011,17.00,0.0,0.0,2,,0.1,0.0,2,
29/10/2011,18.00,0.0,0.0,2,,0.1,0.0,2,
29/10/2011,19.00,0.0,0.0,2,,0.1,0.0,2,
29/10/2011,20.00,0.0,0.0,2,,0.1,0.0,2,
29/10/2011,21.00,0.0,0.0,2,,0.1,0.0,2,
29/10/2011,22.00,0.0,0.0,2,,0.1,0.1,2,
29/10/2011,23.00,0.0,0.0,2,,0.1,0.1,2,
30/10/2011,0.00,0.0,0.0,2,,0.0,0.1,2,
30/10/2011,1.00,0.0,0.0,2,,no data,0.1,3,
30/10/2011,2.00,0.0,0.0,2,,-0.1,0.1,2,
30/10/2011,3.00,0.0,0.0,2,,-0.2,0.0,2,
30/10/2011,4.00,0.0,0.0,2,,no data,0.0,3,
30/10/2011,5.00,0.0,0.0,2,,-0.1,0.0,2,
30/10/2011,6.00,0.0,0.0,2,,0.1,0.0,2,
30/10/2011,7.00,0.0,0.0,2,,0.0,-0.1,2,
30/10/2011,8.00,0.0,0.0,2,,0.0,-0.1,2,
30/10/2011,9.00,0.0,0.0,2,,0.1,0.0,2,
30/10/2011,10.00,0.0,0.0,2,,0.1,0.0,2,
30/10/2011,11.00,0.0,0.0,2,,0.2,0.0,2,
30/10/2011,12.00,0.0,0.0,2,,0.2,0.1,2,
30/10/2011,13.00,0.0,0.0,2,,0.3,0.1,2,
30/10/2011,14.00,0.1,0.0,2,,0.2,0.1,2,
30/10/2011,15.00,0.1,0.0,2,,0.2,0.2,2,
30/10/2011,16.00,0.1,0.0,2,,0.3,0.2,2,
30/10/2011,17.00,0.1,0.0,2,,0.6,0.3,2,
30/10/2011,18.00,0.1,0.1,2,,0.4,0.3,2,
30/10/2011,19.00,0.2,0.1,2,,0.4,0.3,2,
30/10/2011,20.00,0.1,0.1,2,,0.4,0.4,2,
30/10/2011,21.00,0.1,0.1,2,,0.2,0.3,2,
30/10/2011,22.00,0.1,0.1,2,,0.3,0.3,2,
30/10/2011,23.00,0.1,0.1,2,,0.2,0.3,2,
31/10/2011,0.00,0.1,0.1,2,,0.2,0.3,2,
31/10/2011,1.00,0.1,0.1,2,,0.2,0.3,2,
31/10/2011,2.00,0.0,0.1,2,,0.1,0.2,2,
31/10/2011,3.00,0.0,0.1,2,,0.1,0.2,2,
31/10/2011,4.00,0.0,0.1,2,,0.2,0.2,2,
31/10/2011,5.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,6.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,7.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,8.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,9.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,10.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,11.00,0.0,0.0,2,,0.3,0.2,2,
31/10/2011,12.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,13.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,14.00,0.0,0.0,2,,0.3,0.2,2,
31/10/2011,15.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,16.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,17.00,0.0,0.0,2,,0.2,0.2,2,
31/10/2011,18.00,0.1,0.0,2,,0.4,0.3,2,
31/10/2011,19.00,0.0,0.0,2,,0.4,0.3,2,
31/10/2011,20.00,0.1,0.0,2,,0.4,0.3,2,
31/10/2011,21.00,0.1,0.0,2,,0.3,0.3,2,
31/10/2011,22.00,0.1,0.1,2,,0.1,0.3,2,
31/10/2011,23.00,0.1,0.1,2,,0.0,0.2,2,
01/11/2011,0.00,0.0,0.1,2,,-0.2,0.2,2,
01/11/2011,1.00,0.0,0.1,2,,-0.2,0.1,2,
01/11/2011,2.00,0.0,0.0,2,,no data,0.1,3,
01/11/2011,3.00,0.0,0.0,2,,no data,0.1,3,
01/11/2011,4.00,0.0,0.0,2,,no data,0.0,3,
01/11/2011,5.00,0.0,0.0,2,,no data,-0.1,3,
01/11/2011,6.00,0.0,0.0,2,,no data,-0.1,3,
01/11/2011,7.00,0.0,0.0,2,,no data,-0.2,3,
01/11/2011,8.00,0.1,0.0,2,,-0.1,-0.1,2,
01/11/2011,9.00,0.0,0.0,2,,-0.1,-0.1,2,
01/11/2011,10.00,0.0,0.0,2,,0.1,0.0,2,
01/11/2011,11.00,0.0,0.0,2,,0.1,0.0,2,
01/11/2011,12.00,CAL,0.0,0,,0.1,0.0,2,
01/11/2011,13.00,0.1,0.0,2,,0.2,0.1,2,
01/11/2011,14.00,0.1,0.0,2,,0.1,0.1,2,
01/11/2011,15.00,0.1,0.0,2,,0.1,0.1,2,
01/11/2011,16.00,0.1,0.1,2,,0.2,0.1,2,
01/11/2011,17.00,0.1,0.1,2,,0.1,0.1,2,
01/11/2011,18.00,0.1,0.1,2,,0.2,0.2,2,
01/11/2011,19.00,0.1,0.1,2,,0.2,0.2,2,
01/11/2011,20.00,0.1,0.1,2,,0.2,0.2,2,
01/11/2011,21.00,0.0,0.1,2,,0.2,0.2,2,
01/11/2011,22.00,0.0,0.1,2,,0.1,0.2,2,
01/11/2011,23.00,0.0,0.1,2,,0.1,0.1,2,
02/11/2011,0.00,0.0,0.1,2,,0.0,0.1,2,
02/11/2011,1.00,0.0,0.1,2,,0.0,0.1,2,
02/11/2011,2.00,0.0,0.0,2,,0.0,0.1,2,
02/11/2011,3.00,0.0,0.0,2,,-0.1,0.1,2,
02/11/2011,4.00,0.0,0.0,2,,no data,0.0,3,
02/11/2011,5.00,0.0,0.0,2,,no data,0.0,3,
02/11/2011,6.00,0.0,0.0,2,,0.0,0.0,2,
02/11/2011,7.00,0.0,0.0,2,,0.1,0.0,2,
02/11/2011,8.00,0.0,0.0,2,,0.2,0.0,2,
02/11/2011,9.00,0.0,0.0,2,,0.1,0.0,2,
02/11/2011,10.00,0.0,0.0,2,,0.2,0.1,2,
02/11/2011,11.00,0.0,0.0,2,,0.2,0.1,2,
02/11/2011,12.00,0.0,0.0,2,,0.3,0.1,2,
02/11/2011,13.00,0.1,0.0,2,,0.3,0.2,2,
02/11/2011,14.00,0.0,0.0,2,,0.4,0.2,2,
02/11/2011,15.00,0.1,0.0,2,,0.3,0.2,2,
02/11/2011,16.00,0.1,0.1,2,,0.4,0.3,2,
02/11/2011,17.00,0.1,0.1,2,,0.4,0.3,2,
02/11/2011,18.00,0.1,0.1,2,,0.3,0.3,2,
02/11/2011,19.00,0.1,0.1,2,,0.3,0.3,2,
02/11/2011,20.00,0.1,0.1,2,,0.2,0.3,2,
02/11/2011,21.00,0.1,0.1,2,,0.2,0.3,2,
02/11/2011,22.00,0.1,0.1,2,,0.1,0.3,2,
02/11/2011,23.00,0.0,0.1,2,,0.1,0.2,2,
03/11/2011,0.00,0.0,0.1,2,,0.2,0.2,2,
03/11/2011,1.00,0.0,0.1,2,,0.2,0.2,2,
03/11/2011,2.00,0.0,0.1,2,,0.1,0.2,2,
03/11/2011,3.00,0.0,0.0,2,,0.1,0.1,2,
03/11/2011,4.00,0.0,0.0,2,,0.2,0.1,2,
03/11/2011,5.00,0.0,0.0,2,,0.2,0.1,2,
03/11/2011,6.00,0.0,0.0,2,,0.3,0.2,2,
03/11/2011,7.00,0.0,0.0,2,,0.3,0.2,2,
03/11/2011,8.00,0.1,0.0,2,,0.2,0.2,2,
03/11/2011,9.00,0.1,0.0,2,,0.4,0.2,2,
03/11/2011,10.00,0.1,0.0,2,,cal,0.2,0,
03/11/2011,11.00,0.1,0.0,2,,1.2,0.4,2,
03/11/2011,12.00,0.1,0.1,2,,0.6,0.5,2,
03/11/2011,13.00,0.1,0.1,2,,0.8,0.5,2,
03/11/2011,14.00,0.1,0.1,2,,0.6,0.6,2,
03/11/2011,15.00,0.1,0.1,2,,0.6,0.6,2,
03/11/2011,16.00,0.1,0.1,2,,0.6,0.7,2,
03/11/2011,17.00,0.1,0.1,2,,0.5,0.7,2,
03/11/2011,18.00,0.2,0.1,2,,0.6,0.7,2,
03/11/2011,19.00,0.1,0.1,2,,0.8,0.6,2,
03/11/2011,20.00,0.1,0.1,2,,0.8,0.7,2,
03/11/2011,21.00,0.2,0.1,2,,0.8,0.7,2,
03/11/2011,22.00,0.1,0.1,2,,0.8,0.7,2,
03/11/2011,23.00,0.1,0.1,2,,0.6,0.7,2,
04/11/2011,0.00,0.1,0.1,2,,0.5,0.7,2,
04/11/2011,1.00,0.1,0.1,2,,0.4,0.7,2,
04/11/2011,2.00,0.1,0.1,2,,0.2,0.6,2,
04/11/2011,3.00,0.1,0.1,2,,0.2,0.5,2,
04/11/2011,4.00,0.0,0.1,2,,0.0,0.4,2,
04/11/2011,5.00,0.1,0.1,2,,0.0,0.3,2,
04/11/2011,6.00,0.0,0.1,2,,0.1,0.3,2,
04/11/2011,7.00,0.0,0.1,2,,0.0,0.2,2,
04/11/2011,8.00,0.1,0.1,2,,-0.1,0.1,2,
04/11/2011,9.00,0.1,0.1,2,,0.0,0.0,2,
04/11/2011,10.00,0.1,0.1,2,,0.1,0.0,2,
04/11/2011,11.00,0.1,0.1,2,,0.1,0.0,2,
04/11/2011,12.00,0.1,0.1,2,,0.2,0.1,2,
04/11/2011,13.00,0.1,0.1,2,,0.2,0.1,2,
04/11/2011,14.00,0.1,0.1,2,,0.5,0.1,2,
04/11/2011,15.00,0.1,0.1,2,,0.6,0.2,2,
04/11/2011,16.00,0.1,0.1,2,,0.6,0.3,2,
04/11/2011,17.00,0.2,0.1,2,,0.4,0.3,2,
04/11/2011,18.00,0.2,0.1,2,,0.6,0.4,2,
04/11/2011,19.00,0.2,0.1,2,,0.5,0.5,2,
04/11/2011,20.00,0.2,0.1,2,,0.2,0.5,2,
04/11/2011,21.00,0.2,0.2,2,,0.6,0.5,2,
04/11/2011,22.00,0.1,0.2,2,,0.8,0.5,2,
04/11/2011,23.00,0.2,0.2,2,,0.4,0.5,2,
05/11/2011,0.00,0.3,0.2,2,,0.1,0.5,2,
05/11/2011,1.00,0.2,0.2,2,,0.0,0.4,2,
05/11/2011,2.00,0.2,0.2,2,,-0.1,0.3,2,
05/11/2011,3.00,0.1,0.2,2,,-0.2,0.2,2,
05/11/2011,4.00,0.1,0.2,2,,no data,0.2,3,
05/11/2011,5.00,0.1,0.2,2,,no data,0.2,3,
05/11/2011,6.00,0.1,0.2,2,,no data,0.1,3,
05/11/2011,7.00,0.1,0.1,2,,-0.2,-0.1,2,
05/11/2011,8.00,0.0,0.1,2,,no data,no data,3,
05/11/2011,9.00,0.0,0.1,2,,no data,no data,3,
05/11/2011,10.00,0.0,0.1,2,,no data,no data,3,
05/11/2011,11.00,0.1,0.1,2,,no data,no data,3,
05/11/2011,12.00,0.0,0.1,2,,no data,no data,3,
05/11/2011,13.00,0.0,0.1,2,,no data,no data,3,
05/11/2011,14.00,0.1,0.1,2,,-0.1,-0.2,2,
05/11/2011,15.00,0.0,0.0,2,,-0.1,-0.1,2,
05/11/2011,16.00,0.1,0.1,2,,0.3,0.0,2,
05/11/2011,17.00,0.1,0.1,2,,0.4,0.1,2,
05/11/2011,18.00,0.1,0.1,2,,0.6,0.2,2,
05/11/2011,19.00,0.3,0.1,2,,0.4,0.2,2,
05/11/2011,20.00,0.2,0.1,2,,0.5,0.3,2,
05/11/2011,21.00,0.2,0.1,2,,0.4,0.3,2,
05/11/2011,22.00,0.2,0.2,2,,0.3,0.3,2,
05/11/2011,23.00,0.2,0.2,2,,0.2,0.4,2,
06/11/2011,0.00,0.2,0.2,2,,0.1,0.3,2,
06/11/2011,1.00,0.2,0.2,2,,0.1,0.3,2,
06/11/2011,2.00,0.2,0.2,2,,0.4,0.3,2,
06/11/2011,3.00,0.2,0.2,2,,0.0,0.2,2,
06/11/2011,4.00,0.1,0.2,2,,-0.2,0.2,2,
06/11/2011,5.00,0.1,0.2,2,,0.2,0.1,2,
06/11/2011,6.00,0.1,0.2,2,,0.2,0.1,2,
06/11/2011,7.00,0.1,0.1,2,,0.0,0.1,2,
06/11/2011,8.00,0.1,0.1,2,,0.0,0.1,2,
06/11/2011,9.00,0.1,0.1,2,,-0.1,0.1,2,
06/11/2011,10.00,0.1,0.1,2,,-0.2,0.0,2,
06/11/2011,11.00,0.1,0.1,2,,-0.2,0.0,2,
06/11/2011,12.00,0.1,0.1,2,,-0.2,0.0,2,
06/11/2011,13.00,0.1,0.1,2,,-0.1,-0.1,2,
06/11/2011,14.00,0.1,0.1,2,,-0.1,-0.1,2,
06/11/2011,15.00,0.1,0.1,2,,0.2,-0.1,2,
06/11/2011,16.00,0.0,0.1,2,,0.4,0.0,2,
06/11/2011,17.00,0.1,0.1,2,,1.0,0.1,2,
06/11/2011,18.00,0.2,0.1,2,,1.5,0.3,2,
06/11/2011,19.00,0.4,0.1,2,,2.0,0.6,2,
06/11/2011,20.00,0.5,0.2,2,,2.4,0.9,2,
06/11/2011,21.00,0.7,0.3,2,,2.7,1.3,2,
06/11/2011,22.00,0.6,0.3,2,,2.3,1.6,2,
06/11/2011,23.00,0.8,0.4,2,,1.5,1.7,2,
07/11/2011,0.00,0.7,0.5,2,,1.2,1.8,2,
07/11/2011,1.00,0.6,0.6,2,,1.0,1.8,2,
07/11/2011,2.00,0.6,0.6,2,,0.9,1.7,2,
07/11/2011,3.00,0.5,0.6,2,,0.9,1.6,2,
07/11/2011,4.00,0.5,0.6,2,,0.8,1.4,2,
07/11/2011,5.00,0.5,0.6,2,,0.9,1.2,2,
07/11/2011,6.00,0.5,0.6,2,,1.7,1.1,2,
07/11/2011,7.00,0.6,0.5,2,,2.1,1.2,2,
07/11/2011,8.00,0.6,0.5,2,,1.9,1.3,2,
07/11/2011,9.00,0.7,0.5,2,,0.8,1.3,2,
07/11/2011,10.00,0.6,0.5,2,,0.4,1.2,2,
07/11/2011,11.00,EPA CAL,0.6,0,,0.2,1.1,2,
07/11/2011,12.00,EPA CAL,0.6,0,,0.2,1.0,2,
07/11/2011,13.00,0.1,0.5,2,,0.3,1.0,2,
07/11/2011,14.00,0.1,0.4,2,,0.2,0.8,2,
07/11/2011,15.00,0.1,0.4,2,,EPA CAL,0.6,0,
07/11/2011,16.00,0.1,0.3,2,,0.1,0.3,2,
07/11/2011,17.00,0.1,0.2,2,,0.0,0.2,2,
07/11/2011,18.00,0.2,0.1,2,,0.0,0.1,2,
07/11/2011,19.00,0.2,0.1,2,,0.0,0.1,2,
07/11/2011,20.00,0.1,0.1,2,,0.0,0.1,2,
07/11/2011,21.00,0.1,0.1,2,,-0.1,0.0,2,
07/11/2011,22.00,0.1,0.1,2,,-0.1,0.0,2,
07/11/2011,23.00,0.1,0.1,2,,-0.1,0.0,2,
08/11/2011,0.00,0.1,0.1,2,,-0.1,-0.1,2,
08/11/2011,1.00,0.1,0.1,2,,-0.1,-0.1,2,
08/11/2011,2.00,0.1,0.1,2,,-0.1,-0.1,2,
08/11/2011,3.00,0.1,0.1,2,,-0.1,-0.1,2,
08/11/2011,4.00,0.0,0.1,2,,-0.1,-0.1,2,
08/11/2011,5.00,0.0,0.1,2,,0.1,-0.1,2,
08/11/2011,6.00,0.0,0.1,2,,0.9,0.0,2,
08/11/2011,7.00,0.1,0.1,2,,0.5,0.1,2,
08/11/2011,8.00,0.1,0.1,2,,0.5,0.2,2,
08/11/2011,9.00,0.1,0.1,2,,0.4,0.3,2,
08/11/2011,10.00,0.1,0.1,2,,0.6,0.4,2,
08/11/2011,11.00,0.1,0.1,2,,0.5,0.4,2,
08/11/2011,12.00,0.1,0.1,2,,0.9,0.6,2,
08/11/2011,13.00,0.1,0.1,2,,0.8,0.7,2,
08/11/2011,14.00,0.1,0.1,2,,0.5,0.6,2,
08/11/2011,15.00,0.2,0.1,2,,0.3,0.6,2,
08/11/2011,16.00,0.2,0.1,2,,0.3,0.6,2,
08/11/2011,17.00,0.2,0.2,2,,0.3,0.5,2,
08/11/2011,18.00,0.3,0.2,2,,0.3,0.5,2,
08/11/2011,19.00,0.2,0.2,2,,0.3,0.5,2,
08/11/2011,20.00,0.2,0.2,2,,0.3,0.4,2,
08/11/2011,21.00,0.1,0.2,2,,0.3,0.3,2,
08/11/2011,22.00,0.2,0.2,2,,0.2,0.3,2,
08/11/2011,23.00,0.2,0.2,2,,0.2,0.3,2,
09/11/2011,0.00,0.1,0.2,2,,0.1,0.2,2,
09/11/2011,1.00,0.1,0.2,2,,0.1,0.2,2,
09/11/2011,2.00,0.1,0.1,2,,0.0,0.2,2,
09/11/2011,3.00,0.1,0.1,2,,0.0,0.2,2,
09/11/2011,4.00,0.1,0.1,2,,0.0,0.1,2,
09/11/2011,5.00,0.1,0.1,2,,0.2,0.1,2,
09/11/2011,6.00,0.1,0.1,2,,0.8,0.2,2,
