Please provide hourly results in ug/m3 of SO2  monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,
The daily average will calculate automatically. Please also provide a flag number (see comment for list) for the data entered if possible. ,,,,,,,,,,,,,
The comment field is optional. If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,
Please indicate if any of the stations listed have been reomved from the network.,,,,,,,,,,,,,
Dublin City Council,,                  Coleraine Street ,,,,                        Wood Quay (Winetavern St.),,,,                               ,,Ballyfermot,
09/10/2011,8.00,-0.9,,2,,-1.1,,2,,,,,
09/10/2011,9.00,-1.1,,2,,-1.0,,2,,,,,
09/10/2011,10.00,-1.1,,2,,-0.9,,2,,,,,
09/10/2011,11.00,-1.1,,2,,-1.2,,2,,,,,
09/10/2011,12.00,-1.0,,2,,-0.6,,2,,,,,
09/10/2011,13.00,-1.1,,2,,-0.8,,2,,,,,
09/10/2011,14.00,-1.2,,2,,-0.8,,2,,,,,
09/10/2011,15.00,-1.0,,2,,-1.1,,2,,,,,
09/10/2011,16.00,-0.9,,2,,-1.0,,2,,,,,
09/10/2011,17.00,-0.9,,2,,-0.9,,2,,,,,
09/10/2011,18.00,-0.8,,2,,-0.8,,2,,,,,
09/10/2011,19.00,-0.9,,2,,-1.0,,2,,,,,
09/10/2011,20.00,-1.0,,2,,-1.0,,2,,,,,
09/10/2011,21.00,-1.1,,2,,-0.9,,2,,,,,
09/10/2011,22.00,-1.0,,2,,-1.1,,2,,,,,
09/10/2011,23.00,-1.0,,2,,-0.9,,2,,,,,
10/10/2011,0.00,-1.0,-1.0,2,,-0.8,-1.0,2,,,#DIV/0!,,
10/10/2011,1.00,-1.1,,2,,-1.1,,2,,,,,
10/10/2011,2.00,-0.9,,2,,-1.1,,2,,,,,
10/10/2011,3.00,-0.9,,2,,-1.1,,2,,,,,
10/10/2011,4.00,-1.1,,2,,-0.9,,2,,,,,
10/10/2011,5.00,-0.9,,2,,-1.2,,2,,,,,
10/10/2011,6.00,-1.1,,2,,-0.9,,2,,,,,
10/10/2011,7.00,-0.9,,2,,-0.9,,2,,,,,
10/10/2011,8.00,-0.8,,2,,-1.1,,2,,,,,
10/10/2011,9.00,-1.0,,2,,-1.0,,2,,,,,
10/10/2011,10.00,-1.1,,2,,-1.1,,2,,,,,
10/10/2011,11.00,-1.1,,2,,-1.1,,2,,,,,
10/10/2011,12.00,-1.0,,2,,-0.9,,2,,,,,
10/10/2011,13.00,-1.0,,2,,-1.0,,2,,,,,
10/10/2011,14.00,-1.0,,2,,-0.8,,2,,,,,
10/10/2011,15.00,-1.1,,2,,-1.1,,2,,,,,
10/10/2011,16.00,-0.7,,2,,-1.1,,2,,,,,
10/10/2011,17.00,-0.8,,2,,-1.0,,2,,,,,
10/10/2011,18.00,-0.9,,2,,-0.9,,2,,,,,
10/10/2011,19.00,-1.0,,2,,-1.1,,2,,,,,
10/10/2011,20.00,-1.0,,2,,-1.1,,2,,,,,
10/10/2011,21.00,-0.9,,2,,-1.1,,2,,,,,
10/10/2011,22.00,-1.0,,2,,-1.1,,2,,,,,
10/10/2011,23.00,-1.0,,2,,-1.2,,2,,,,,
11/10/2011,0.00,-1.1,-1.0,2,,-1.1,-1.0,2,,,#DIV/0!,,
11/10/2011,1.00,-1.1,,2,,-1.1,,2,,,,,
11/10/2011,2.00,-1.0,,2,,-1.1,,2,,,,,
11/10/2011,3.00,-1.2,,2,,-1.2,,2,,,,,
11/10/2011,4.00,-0.9,,2,,-1.0,,2,,,,,
11/10/2011,5.00,-1.0,,2,,-0.9,,2,,,,,
11/10/2011,6.00,-1.0,,2,,-1.0,,2,,,,,
11/10/2011,7.00,-1.1,,2,,-1.1,,2,,,,,
11/10/2011,8.00,-1.1,,2,,-0.9,,2,,,,,
11/10/2011,9.00,-1.0,,2,,-0.7,,2,,,,,
11/10/2011,10.00,-1.0,,2,,-1.1,,2,,,,,
11/10/2011,11.00,-1.1,,2,,-1.1,,2,,,,,
11/10/2011,12.00,-1.1,,2,,-1.0,,2,,,,,
11/10/2011,13.00,-1.0,,2,,-0.9,,2,,,,,
11/10/2011,14.00,-0.9,,2,,-1.0,,2,,,,,
11/10/2011,15.00,-1.1,,2,,-0.8,,2,,,,,
11/10/2011,16.00,-1.0,,2,,-0.7,,2,,,,,
11/10/2011,17.00,-0.9,,2,,-1.1,,2,,,,,
11/10/2011,18.00,-0.8,,2,,-1.0,,2,,,,,
11/10/2011,19.00,-1.1,,2,,-1.1,,2,,,,,
11/10/2011,20.00,-0.9,,2,,-0.9,,2,,,,,
11/10/2011,21.00,-1.0,,2,,-0.9,,2,,,,,
11/10/2011,22.00,-1.0,,2,,-1.1,,2,,,,,
11/10/2011,23.00,-1.1,,2,,-1.1,,2,,,,,
12/10/2011,0.00,-1.1,-1.0,2,,-1.3,-1.0,2,,,#DIV/0!,,
12/10/2011,1.00,-1.1,,2,,-1.0,,2,,,,,
12/10/2011,2.00,-0.9,,2,,-1.3,,2,,,,,
12/10/2011,3.00,-1.0,,2,,-1.2,,2,,,,,
12/10/2011,4.00,-1.1,,2,,-1.1,,2,,,,,
12/10/2011,5.00,-1.1,,2,,-1.1,,2,,,,,
12/10/2011,6.00,-1.1,,2,,-1.2,,2,,,,,
12/10/2011,7.00,-0.9,,2,,-1.2,,2,,,,,
12/10/2011,8.00,-0.8,,2,,-1.0,,2,,,,,
12/10/2011,9.00,-0.9,,2,,-1.0,,2,,,,,
12/10/2011,10.00,-1.0,,2,,-0.9,,2,,,,,
12/10/2011,11.00,-0.9,,2,,-0.8,,2,,,,,
12/10/2011,12.00,-1.1,,2,,-0.9,,2,,,,,
12/10/2011,13.00,-0.9,,2,,-0.9,,2,,,,,
12/10/2011,14.00,-0.9,,2,,-0.9,,2,,,,,
12/10/2011,15.00,-1.1,,2,,-1.0,,2,,,,,
12/10/2011,16.00,-1.0,,2,,-0.7,,2,,,,,
12/10/2011,17.00,-1.0,,2,,-0.7,,2,,,,,
12/10/2011,18.00,-1.0,,2,,-0.9,,2,,,,,
12/10/2011,19.00,-1.1,,2,,-0.7,,2,,,,,
12/10/2011,20.00,-1.1,,2,,-0.8,,2,,,,,
12/10/2011,21.00,-1.1,,2,,-0.9,,2,,,,,
12/10/2011,22.00,-1.0,,2,,-0.9,,2,,,,,
12/10/2011,23.00,-1.1,,2,,-0.9,,2,,,,,
13/10/2011,0.00,-1.1,-1.0,2,,-1.0,-1.0,2,,,#DIV/0!,,
13/10/2011,1.00,-1.2,,2,,-1.0,,2,,,,,
13/10/2011,2.00,-1.0,,2,,-1.0,,2,,,,,
13/10/2011,3.00,-1.2,,2,,-1.0,,2,,,,,
13/10/2011,4.00,-1.0,,2,,-1.0,,2,,,,,
13/10/2011,5.00,-0.8,,2,,-0.8,,2,,,,,
13/10/2011,6.00,-1.0,,2,,-0.9,,2,,,,,
13/10/2011,7.00,-0.9,,2,,-1.1,,2,,,,,
13/10/2011,8.00,-0.7,,2,,-0.9,,2,,,,,
13/10/2011,9.00,-0.5,,2,,-0.9,,2,,,,,
13/10/2011,10.00,-0.7,,2,,-0.7,,2,,,,,
13/10/2011,11.00,-0.9,,2,,-0.6,,2,,,,,
13/10/2011,12.00,-0.8,,2,,-0.1,,2,,,,,
13/10/2011,13.00,-0.8,,2,,-0.2,,2,,,,,
13/10/2011,14.00,-0.9,,2,,-0.1,,2,,,,,
13/10/2011,15.00,-0.8,,2,,-0.3,,2,,,,,
13/10/2011,16.00,-0.8,,2,,-0.5,,2,,,,,
13/10/2011,17.00,-0.8,,2,,-0.3,,2,,,,,
13/10/2011,18.00,-0.7,,2,,-0.4,,2,,,,,
13/10/2011,19.00,-0.6,,2,,-0.4,,2,,,,,
13/10/2011,20.00,-0.5,,2,,-0.6,,2,,,,,
13/10/2011,21.00,0.1,,2,,-0.4,,2,,,,,
13/10/2011,22.00,0.3,,2,,0.3,,2,,,,,
13/10/2011,23.00,0.1,,2,,1.3,,2,,,,,
14/10/2011,0.00,-0.2,-0.7,2,,-0.1,-0.5,2,,,#DIV/0!,,
14/10/2011,1.00,-0.2,,2,,0.2,,2,,,,,
14/10/2011,2.00,-0.1,,2,,-0.1,,2,,,,,
14/10/2011,3.00,-0.3,,2,,0.7,,2,,,,,
14/10/2011,4.00,-0.4,,2,,1.7,,2,,,,,
14/10/2011,5.00,0.4,,2,,0.2,,2,,,,,
14/10/2011,6.00,1.2,,2,,0.2,,2,,,,,
14/10/2011,7.00,0.9,,2,,1.4,,2,,,,,
14/10/2011,8.00,1.9,,2,,2.2,,2,,,,,
14/10/2011,9.00,2.4,,2,,3.9,,2,,,,,
14/10/2011,10.00,-0.1,,2,,2.6,,2,,,,,
14/10/2011,11.00,-0.3,,2,,-0.3,,2,,,,,
14/10/2011,12.00,-0.7,,2,,-0.3,,2,,,,,
14/10/2011,13.00,-0.6,,2,,-0.7,,2,,,,,
14/10/2011,14.00,-0.7,,2,,-0.7,,2,,,,,
14/10/2011,15.00,-0.8,,2,,-0.7,,2,,,,,
14/10/2011,16.00,-0.6,,2,,-0.6,,2,,,,,
14/10/2011,17.00,-0.8,,2,,-0.5,,2,,,,,
14/10/2011,18.00,-0.9,,2,,-0.4,,2,,,,,
14/10/2011,19.00,-0.8,,2,,-0.6,,2,,,,,
14/10/2011,20.00,-0.7,,2,,-0.7,,2,,,,,
14/10/2011,21.00,-0.8,,2,,-0.6,,2,,,,,
14/10/2011,22.00,-1.0,,2,,-1.0,,2,,,,,
14/10/2011,23.00,-1.0,,2,,-0.9,,2,,,,,
15/10/2011,0.00,-0.9,-0.2,2,,-0.9,0.2,2,,,#DIV/0!,,
15/10/2011,1.00,-0.8,,2,,-0.7,,2,,,,,
15/10/2011,2.00,-0.9,,2,,-0.7,,2,,,,,
15/10/2011,3.00,-0.9,,2,,-0.9,,2,,,,,
15/10/2011,4.00,-0.9,,2,,-0.8,,2,,,,,
15/10/2011,5.00,-1.1,,2,,-0.9,,2,,,,,
15/10/2011,6.00,-1.0,,2,,-1.0,,2,,,,,
15/10/2011,7.00,-1.1,,2,,-1.0,,2,,,,,
15/10/2011,8.00,-1.1,,2,,-1.1,,2,,,,,
15/10/2011,9.00,-0.9,,2,,-0.8,,2,,,,,
15/10/2011,10.00,-0.9,,2,,-0.9,,2,,,,,
15/10/2011,11.00,-0.9,,2,,-0.7,,2,,,,,
15/10/2011,12.00,-0.9,,2,,-0.5,,2,,,,,
15/10/2011,13.00,-0.6,,2,,-0.5,,2,,,,,
15/10/2011,14.00,-0.7,,2,,-1.0,,2,,,,,
15/10/2011,15.00,-0.9,,2,,-0.6,,2,,,,,
15/10/2011,16.00,-0.9,,2,,-0.6,,2,,,,,
15/10/2011,17.00,-0.9,,2,,-0.8,,2,,,,,
15/10/2011,18.00,-1.0,,2,,-0.8,,2,,,,,
15/10/2011,19.00,-0.9,,2,,-0.7,,2,,,,,
15/10/2011,20.00,-1.0,,2,,-0.8,,2,,,,,
15/10/2011,21.00,-1.0,,2,,-0.9,,2,,,,,
15/10/2011,22.00,-1.1,,2,,-1.0,,2,,,,,
15/10/2011,23.00,-1.1,,2,,-1.2,,2,,,,,
16/10/2011,0.00,-0.9,-0.9,2,,-1.1,-0.8,2,,,#DIV/0!,,
16/10/2011,1.00,-1.2,,2,,-0.9,,2,,,,,
16/10/2011,2.00,-1.1,,2,,-0.9,,2,,,,,
16/10/2011,3.00,-1.2,,2,,-1.2,,2,,,,,
16/10/2011,4.00,-1.0,,2,,-0.9,,2,,,,,
16/10/2011,5.00,-1.3,,2,,-1.0,,2,,,,,
16/10/2011,6.00,-1.2,,2,,-0.9,,2,,,,,
16/10/2011,7.00,-1.3,,2,,-1.4,,2,,,,,
16/10/2011,8.00,-1.3,,2,,-1.0,,2,,,,,
16/10/2011,9.00,-1.1,,2,,-1.1,,2,,,,,
16/10/2011,10.00,-1.2,,2,,-1.3,,2,,,,,
16/10/2011,11.00,-1.2,,2,,-0.6,,2,,,,,
16/10/2011,12.00,-1.1,,2,,-0.7,,2,,,,,
16/10/2011,13.00,-1.2,,2,,-0.6,,2,,,,,
16/10/2011,14.00,-1.1,,2,,-0.8,,2,,,,,
16/10/2011,15.00,-1.0,,2,,-0.7,,2,,,,,
16/10/2011,16.00,-1.0,,2,,-0.7,,2,,,,,
16/10/2011,17.00,-1.2,,2,,-0.8,,2,,,,,
16/10/2011,18.00,-1.1,,2,,-0.8,,2,,,,,
16/10/2011,19.00,-1.0,,2,,-0.6,,2,,,,,
16/10/2011,20.00,-1.0,,2,,-0.7,,2,,,,,
16/10/2011,21.00,-1.1,,2,,-0.8,,2,,,,,
16/10/2011,22.00,-1.0,,2,,-0.8,,2,,,,,
16/10/2011,23.00,-1.2,,2,,-0.9,,2,,,,,
17/10/2011,0.00,-1.1,-1.1,2,,-0.8,-0.9,2,,,#DIV/0!,,
17/10/2011,1.00,-1.1,,2,,-1.0,,2,,,,,
17/10/2011,2.00,-1.2,,2,,-0.8,,2,,,,,
17/10/2011,3.00,-0.9,,2,,-1.0,,2,,,,,
17/10/2011,4.00,-1.3,,2,,-0.8,,2,,,,,
17/10/2011,5.00,-1.2,,2,,-0.8,,2,,,,,
17/10/2011,6.00,-1.2,,2,,-1.0,,2,,,,,
17/10/2011,7.00,-1.1,,2,,-1.0,,2,,,,,
17/10/2011,8.00,-1.0,,2,,-1.0,,2,,,,,
17/10/2011,9.00,-1.0,,2,,-0.8,,2,,,,,
17/10/2011,10.00,-1.1,,2,,-0.7,,2,,,,,
17/10/2011,11.00,-1.1,,2,,-0.5,,2,,,,,
17/10/2011,12.00,-1.0,,2,,-0.7,,2,,,,,
17/10/2011,13.00,-1.1,,2,,-0.7,,2,,,,,
17/10/2011,14.00,-1.1,,2,,-0.8,,2,,,,,
17/10/2011,15.00,-1.1,,2,,-0.7,,2,,,,,
17/10/2011,16.00,-1.5,,2,,-0.6,,2,,,,,
17/10/2011,17.00,-1.1,,2,,-0.5,,2,,,,,
17/10/2011,18.00,-1.1,,2,,-0.6,,2,,,,,
17/10/2011,19.00,-1.3,,2,,-0.5,,2,,,,,
17/10/2011,20.00,-1.3,,2,,-0.7,,2,,,,,
17/10/2011,21.00,-1.2,,2,,-0.4,,2,,,,,
17/10/2011,22.00,-1.3,,2,,-0.4,,2,,,,,
17/10/2011,23.00,-1.2,,2,,-0.7,,2,,,,,
18/10/2011,0.00,-1.4,-1.2,2,,-0.7,-0.7,2,,,#DIV/0!,,
18/10/2011,1.00,-1.3,,2,,-0.8,,2,,,,,
18/10/2011,2.00,-1.3,,2,,-0.8,,2,,,,,
18/10/2011,3.00,-1.3,,2,,-0.9,,2,,,,,
18/10/2011,4.00,-1.4,,2,,-0.9,,2,,,,,
18/10/2011,5.00,-1.3,,2,,-1.0,,2,,,,,
18/10/2011,6.00,-1.2,,2,,-1.1,,2,,,,,
18/10/2011,7.00,-1.1,,2,,-1.1,,2,,,,,
18/10/2011,8.00,-1.1,,2,,-1.0,,2,,,,,
18/10/2011,9.00,-0.9,,2,,-1.1,,2,,,,,
18/10/2011,10.00,-1.1,,2,,-0.9,,2,,,,,
18/10/2011,11.00,-1.1,,2,,-0.9,,2,,,,,
18/10/2011,12.00,-1.1,,2,,-0.8,,2,,,,,
18/10/2011,13.00,-1.3,,2,,-0.7,,2,,,,,
18/10/2011,14.00,-1.4,,2,,-0.4,,2,,,,,
18/10/2011,15.00,-1.3,,2,,-0.7,,2,,,,,
18/10/2011,16.00,-1.1,,2,,-0.6,,2,,,,,
18/10/2011,17.00,-1.1,,2,,-0.6,,2,,,,,
18/10/2011,18.00,-1.1,,2,,-0.4,,2,,,,,
18/10/2011,19.00,-1.1,,2,,-0.6,,2,,,,,
18/10/2011,20.00,-1.0,,2,,-0.5,,2,,,,,
18/10/2011,21.00,-1.0,,2,,-0.5,,2,,,,,
18/10/2011,22.00,-1.1,,2,,-0.7,,2,,,,,
18/10/2011,23.00,-1.3,,2,,-1.1,,2,,,,,
19/10/2011,0.00,no data,-1.2,3,,-1.1,-0.8,2,,,#DIV/0!,,
19/10/2011,1.00,-1.3,,2,,-1.1,,2,,,,,
19/10/2011,2.00,-1.2,,2,,-1.2,,2,,,,,
19/10/2011,3.00,-1.3,,2,,-1.0,,2,,,,,
19/10/2011,4.00,-1.4,,2,,-0.9,,2,,,,,
19/10/2011,5.00,-1.3,,2,,-0.9,,2,,,,,
19/10/2011,6.00,-1.3,,2,,-0.8,,2,,,,,
19/10/2011,7.00,-0.7,,2,,-0.7,,2,,,,,
19/10/2011,8.00,-0.6,,2,,-0.7,,2,,,,,
19/10/2011,9.00,-0.9,,2,,-0.1,,2,,,,,
19/10/2011,10.00,-1.0,,2,,-0.4,,2,,,,,
19/10/2011,11.00,-1.3,,2,,-0.2,,2,,,,,
19/10/2011,12.00,-1.2,,2,,-0.4,,2,,,,,
19/10/2011,13.00,-1.1,,2,,-0.6,,2,,,,,
19/10/2011,14.00,-1.0,,2,,-0.3,,2,,,,,
19/10/2011,15.00,-1.1,,2,,-0.9,,2,,,,,
19/10/2011,16.00,-0.9,,2,,-0.7,,2,,,,,
19/10/2011,17.00,-1.0,,2,,-0.8,,2,,,,,
19/10/2011,18.00,-0.9,,2,,-0.5,,2,,,,,
19/10/2011,19.00,-0.7,,2,,-0.6,,2,,,,,
19/10/2011,20.00,-0.4,,2,,-0.1,,2,,,,,
19/10/2011,21.00,-0.8,,2,,-0.4,,2,,,,,
19/10/2011,22.00,-0.8,,2,,-0.1,,2,,,,,
19/10/2011,23.00,-1.0,,2,,-0.4,,2,,,,,
20/10/2011,0.00,-1.0,-1.0,2,,-0.9,-0.6,2,,,#DIV/0!,,
20/10/2011,1.00,-1.2,,2,,-0.2,,2,,,,,
20/10/2011,2.00,-1.2,,2,,-0.4,,2,,,,,
20/10/2011,3.00,-1.2,,2,,-0.4,,2,,,,,
20/10/2011,4.00,-1.3,,2,,-0.5,,2,,,,,
20/10/2011,5.00,-1.3,,2,,-0.7,,2,,,,,
20/10/2011,6.00,-1.1,,2,,-0.5,,2,,,,,
20/10/2011,7.00,0.2,,2,,-0.6,,2,,,,,
20/10/2011,8.00,0.8,,2,,0.0,,2,,,,,
20/10/2011,9.00,0.1,,2,,1.6,,2,,,,,
20/10/2011,10.00,-0.6,,2,,0.3,,2,,,,,
20/10/2011,11.00,-0.9,,2,,-0.5,,2,,,,,
20/10/2011,12.00,-1.0,,2,,-0.7,,2,,,,,
20/10/2011,13.00,-0.9,,2,,-0.4,,2,,,,,
20/10/2011,14.00,-0.7,,2,,-0.7,,2,,,,,
20/10/2011,15.00,-1.1,,2,,-0.4,,2,,,,,
20/10/2011,16.00,-1.1,,2,,-0.1,,2,,,,,
20/10/2011,17.00,-0.9,,2,,-0.4,,2,,,,,
20/10/2011,18.00,-1.0,,2,,-0.1,,2,,,,,
20/10/2011,19.00,-0.9,,2,,-0.2,,2,,,,,
20/10/2011,20.00,-1.0,,2,,-0.1,,2,,,,,
20/10/2011,21.00,-1.0,,2,,-0.5,,2,,,,,
20/10/2011,22.00,-1.1,,2,,-0.5,,2,,,,,
20/10/2011,23.00,-1.1,,2,,-0.5,,2,,,,,
21/10/2011,0.00,-1.1,-0.9,2,,-0.5,-0.3,2,,,#DIV/0!,,
21/10/2011,1.00,-1.2,,2,,-0.5,,2,,,,,
21/10/2011,2.00,-1.0,,2,,-0.5,,2,,,,,
21/10/2011,3.00,-1.1,,2,,-0.6,,2,,,,,
21/10/2011,4.00,-1.1,,2,,-0.4,,2,,,,,
21/10/2011,5.00,-0.9,,2,,-0.7,,2,,,,,
21/10/2011,6.00,-1.0,,2,,-0.7,,2,,,,,
21/10/2011,7.00,-0.9,,2,,-0.9,,2,,,,,
21/10/2011,8.00,-0.9,,2,,-0.9,,2,,,,,
21/10/2011,9.00,-0.8,,2,,-0.9,,2,,,,,
21/10/2011,10.00,-0.8,,2,,-0.5,,2,,,,,
21/10/2011,11.00,-0.9,,2,,-0.8,,2,,,,,
21/10/2011,12.00,-0.8,,2,,-0.7,,2,,,,,
21/10/2011,13.00,-0.9,,2,,-1.0,,2,,,,,
21/10/2011,14.00,-0.9,,2,,-0.7,,2,,,,,
21/10/2011,15.00,-0.8,,2,,-0.5,,2,,,,,
21/10/2011,16.00,-1.0,,2,,-0.6,,2,,,,,
21/10/2011,17.00,-0.8,,2,,-0.6,,2,,,,,
21/10/2011,18.00,-0.9,,2,,-0.4,,2,,,,,
21/10/2011,19.00,-0.9,,2,,-0.2,,2,,,,,
21/10/2011,20.00,-0.9,,2,,-0.4,,2,,,,,
21/10/2011,21.00,-0.9,,2,,-0.4,,2,,,,,
21/10/2011,22.00,-0.9,,2,,-0.6,,2,,,,,
21/10/2011,23.00,-0.8,,2,,-0.8,,2,,,,,
22/10/2011,0.00,-0.7,-0.9,2,,-0.9,-0.6,2,,,#DIV/0!,,
22/10/2011,1.00,-0.8,,2,,-1.0,,2,,,,,
22/10/2011,2.00,-0.9,,2,,-1.2,,2,,,,,
22/10/2011,3.00,-0.9,,2,,-1.1,,2,,,,,
22/10/2011,4.00,-0.8,,2,,-0.8,,2,,,,,
22/10/2011,5.00,-0.8,,2,,-0.8,,2,,,,,
22/10/2011,6.00,-0.9,,2,,-1.0,,2,,,,,
22/10/2011,7.00,-0.8,,2,,-0.8,,2,,,,,
22/10/2011,8.00,-0.9,,2,,-1.0,,2,,,,,
22/10/2011,9.00,-0.8,,2,,-0.9,,2,,,,,
22/10/2011,10.00,-0.8,,2,,-0.7,,2,,,,,
22/10/2011,11.00,-0.7,,2,,-0.9,,2,,,,,
22/10/2011,12.00,-0.9,,2,,-0.8,,2,,,,,
22/10/2011,13.00,-0.8,,2,,-1.1,,2,,,,,
22/10/2011,14.00,-0.9,,2,,-0.9,,2,,,,,
22/10/2011,15.00,-0.8,,2,,-1.1,,2,,,,,
22/10/2011,16.00,-0.9,,2,,-0.6,,2,,,,,
22/10/2011,17.00,-0.9,,2,,-0.9,,2,,,,,
22/10/2011,18.00,-0.6,,2,,-0.7,,2,,,,,
22/10/2011,19.00,-0.7,,2,,-0.8,,2,,,,,
22/10/2011,20.00,-0.8,,2,,-0.9,,2,,,,,
22/10/2011,21.00,-0.9,,2,,-0.8,,2,,,,,
22/10/2011,22.00,-0.7,,2,,-0.7,,2,,,,,
22/10/2011,23.00,-0.8,,2,,-0.6,,2,,,,,
23/10/2011,0.00,-1.0,-0.8,2,,-0.6,-0.9,2,,,#DIV/0!,,
23/10/2011,1.00,-0.8,,2,,-0.8,,2,,,,,
23/10/2011,2.00,-1.0,,2,,-1.0,,2,,,,,
23/10/2011,3.00,-1.1,,2,,-1.1,,2,,,,,
23/10/2011,4.00,-1.2,,2,,-1.1,,2,,,,,
23/10/2011,5.00,-1.1,,2,,-0.8,,2,,,,,
23/10/2011,6.00,-1.2,,2,,-0.8,,2,,,,,
23/10/2011,7.00,-1.0,,2,,-0.9,,2,,,,,
23/10/2011,8.00,-0.9,,2,,-1.0,,2,,,,,
23/10/2011,9.00,-0.9,,2,,-0.9,,2,,,,,
23/10/2011,10.00,-0.9,,2,,-0.6,,2,,,,,
23/10/2011,11.00,-1.0,,2,,-1.0,,2,,,,,
23/10/2011,12.00,-0.8,,2,,-0.7,,2,,,,,
23/10/2011,13.00,-0.8,,2,,-0.6,,2,,,,,
23/10/2011,14.00,-0.7,,2,,-0.4,,2,,,,,
23/10/2011,15.00,-0.8,,2,,-0.6,,2,,,,,
23/10/2011,16.00,-0.7,,2,,-0.4,,2,,,,,
23/10/2011,17.00,-0.8,,2,,-0.8,,2,,,,,
23/10/2011,18.00,-0.6,,2,,-0.8,,2,,,,,
23/10/2011,19.00,-0.7,,2,,-0.9,,2,,,,,
23/10/2011,20.00,-0.5,,2,,-0.8,,2,,,,,
23/10/2011,21.00,-0.6,,2,,-0.6,,2,,,,,
23/10/2011,22.00,-0.6,,2,,-0.8,,2,,,,,
23/10/2011,23.00,-0.6,,2,,-0.9,,2,,,,,
24/10/2011,0.00,-0.6,-0.8,2,,-0.8,-0.8,2,,,#DIV/0!,,
24/10/2011,1.00,-0.7,,2,,-0.7,,2,,,,,
24/10/2011,2.00,-0.7,,2,,-0.7,,2,,,,,
24/10/2011,3.00,-0.8,,2,,-0.8,,2,,,,,
24/10/2011,4.00,-0.9,,2,,-0.8,,2,,,,,
24/10/2011,5.00,-0.7,,2,,-1.0,,2,,,,,
24/10/2011,6.00,-0.7,,2,,-0.8,,2,,,,,
24/10/2011,7.00,-0.8,,2,,-0.8,,2,,,,,
24/10/2011,8.00,-0.3,,2,,-0.5,,2,,,,,
24/10/2011,9.00,-0.3,,2,,-0.5,,2,,,,,
24/10/2011,10.00,-0.4,,2,,-0.6,,2,,,,,
24/10/2011,11.00,-0.6,,2,,-0.5,,2,,,,,
24/10/2011,12.00,-0.5,,2,,-1.0,,2,,,,,
24/10/2011,13.00,-0.4,,2,,-0.7,,2,,,,,
24/10/2011,14.00,-0.5,,2,,-0.5,,2,,,,,
24/10/2011,15.00,-0.6,,2,,-0.5,,2,,,,,
24/10/2011,16.00,-0.5,,2,,-0.5,,2,,,,,
24/10/2011,17.00,-0.7,,2,,-0.7,,2,,,,,
24/10/2011,18.00,-0.7,,2,,-0.6,,2,,,,,
24/10/2011,19.00,-0.9,,2,,-0.8,,2,,,,,
24/10/2011,20.00,-0.8,,2,,-1.1,,2,,,,,
24/10/2011,21.00,-0.9,,2,,-0.7,,2,,,,,
24/10/2011,22.00,-1.0,,2,,-1.1,,2,,,,,
24/10/2011,23.00,-1.0,,2,,-0.9,,2,,,,,
25/10/2011,0.00,-1.1,-0.7,2,,-0.9,-0.7,2,,,#DIV/0!,,
25/10/2011,1.00,-1.1,,2,,-0.8,,2,,,,,
25/10/2011,2.00,-1.1,,2,,-1.0,,2,,,,,
25/10/2011,3.00,-1.1,,2,,-0.8,,2,,,,,
25/10/2011,4.00,-1.0,,2,,-1.0,,2,,,,,
25/10/2011,5.00,-0.4,,2,,-0.6,,2,,,,,
25/10/2011,6.00,-0.3,,2,,-0.5,,2,,,,,
25/10/2011,7.00,-0.3,,2,,-0.1,,2,,,,,
25/10/2011,8.00,0.1,,2,,0.9,,2,,,,,
25/10/2011,9.00,1.4,,2,,1.5,,2,,,,,
25/10/2011,10.00,0.1,,2,,1.6,,2,,,,,
25/10/2011,11.00,-1.0,,2,,0.3,,2,,,,,
25/10/2011,12.00,-1.0,,2,,-0.6,,2,,,,,
25/10/2011,13.00,-0.9,,2,,-0.7,,2,,,,,
25/10/2011,14.00,-1.0,,2,,-0.9,,2,,,,,
25/10/2011,15.00,-1.0,,2,,-0.6,,2,,,,,
25/10/2011,16.00,-0.9,,2,,-0.6,,2,,,,,
25/10/2011,17.00,-0.9,,2,,-0.6,,2,,,,,
25/10/2011,18.00,-0.9,,2,,-0.1,,2,,,,,
25/10/2011,19.00,-0.9,,2,,0.0,,2,,,,,
25/10/2011,20.00,-0.8,,2,,-0.2,,2,,,,,
25/10/2011,21.00,-0.9,,2,,-0.2,,2,,,,,
25/10/2011,22.00,-1.0,,2,,-0.3,,2,,,,,
25/10/2011,23.00,-1.1,,2,,-0.9,,2,,,,,
26/10/2011,0.00,-1.1,-0.7,2,,-0.8,-0.3,2,,,#DIV/0!,,
26/10/2011,1.00,-1.1,,2,,-0.7,,2,,,,,
26/10/2011,2.00,-1.2,,2,,-0.7,,2,,,,,
26/10/2011,3.00,-1.2,,2,,-0.9,,2,,,,,
26/10/2011,4.00,-0.9,,2,,-0.7,,2,,,,,
26/10/2011,5.00,-0.8,,2,,-0.6,,2,,,,,
26/10/2011,6.00,-0.8,,2,,-0.6,,2,,,,,
26/10/2011,7.00,1.1,,2,,-0.5,,2,,,,,
26/10/2011,8.00,0.0,,2,,-0.3,,2,,,,,
26/10/2011,9.00,-0.1,,2,,0.4,,2,,,,,
