Please provide hourly results in ug/m3 of NO2 and Nox monitoring conducted in Dublin City in a tabular format by completing the table below. ,,,,,,,,,,,,,,,,,,,,,
Please also provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,,,,,,,,,,,,,
If any new stations have been added to the network please give details (scroll across). ,,,,,,,,,,,,,,,,,,,,,
Please indicate if any of the stations listed have been removed from the network.,,,,,,,,,,,,,,,,,,,,,
Dublin City Council,,,,,,,,,,,,,,,,,,,,,
Site,,                                          College Street ,,Ballyfermot MPS,,,,                                           Coleraine Street ,,,,,,                              Wood Quay (Winetavern St.),,,,,,,
Date,Time,NO2 ug/m3,NO ug/m3,NOx ug/m3,NO2 Check,Flag,Comment,NO2 ug/m3,NO ug/m3,NOx ug/m3,NO2 Check,Flag,Comment,NO2 ug/m3,NO ug/m3,NOx ug/m3,NO2 Check,Flag,Comment,,
11/01/2011,02:00,,,,0,,,11.0,2.8,13.8,11,2,,12.9,0.8,13.7,12.9,2,,,
11/01/2011,03:00,,,,0,,,7.5,-0.1,7.5,8,2,,10.4,0.6,11.0,10.4,2,,,
11/01/2011,04:00,,,,0,,,1.2,-2.2,-1.0,1,2,,10.3,0.7,10.9,10.3,2,,,
11/01/2011,05:00,,,,0,,,5.1,0.4,5.5,5,2,,10.2,0.5,10.7,10.2,2,,,
11/01/2011,06:00,,,,0,,,11.9,4.8,16.8,12,2,,23.2,1.4,24.6,23.2,2,,,
11/01/2011,07:00,,,,0,,,31.1,30.0,61.1,31,2,,37.3,6.6,44.0,37.3,2,,,
11/01/2011,08:00,,,,0,,,37.5,36.2,73.7,38,2,,61.2,24.8,86.0,61.2,2,,,
11/01/2011,09:00,,,,0,,,55.8,56.1,111.9,56,2,,74.6,47.5,122.2,74.6,2,,,
11/01/2011,10:00,,,,0,,,40.0,36.1,76.1,40,2,,73.2,63.4,136.6,73.2,2,,,
11/01/2011,11:00,,,,0,,,38.9,41.4,80.3,39,2,,61.2,46.5,107.6,61.2,2,,,
11/01/2011,12:00,,,,0,,,49.6,41.8,91.4,50,2,,65.8,48.0,113.8,65.8,2,,,
11/01/2011,13:00,,,,0,,,40.7,41.5,82.1,41,2,,54.7,30.4,85.1,54.7,2,,,
11/01/2011,14:00,,,,0,,,46.0,47.7,93.7,46,2,,54.8,27.8,82.6,54.8,2,,,
11/01/2011,15:00,,,,0,,,64.7,98.3,163.1,65,2,,66.1,53.7,119.8,66.1,2,,,
11/01/2011,16:00,,,,0,,,68.9,55.4,124.2,69,2,,75.3,65.3,140.6,75.3,2,,,
11/01/2011,17:00,,,,0,,,76.7,53.9,130.6,77,2,,91.9,226.1,318.0,91.9,2,,,
11/01/2011,18:00,,,,0,,,68.9,36.9,105.8,69,2,,87.4,172.2,259.6,87.4,2,,,
11/01/2011,19:00,,,,0,,,51.6,20.9,72.5,52,2,,79.9,103.6,183.5,79.9,2,,,
11/01/2011,20:00,,,,0,,,31.7,3.4,35.1,32,2,,70.4,87.7,158.1,70.4,2,,,
11/01/2011,21:00,,,,0,,,18.6,1.6,20.3,19,2,,49.8,10.8,60.6,49.8,2,,,
11/01/2011,22:00,,,,0,,,17.8,1.4,19.2,18,2,,31.0,2.6,33.7,31.0,2,,,
11/01/2011,23:00,,,,0,,,15.0,2.8,17.8,15,2,,26.2,1.4,27.6,26.2,2,,,
11/01/2011,24:00,,,,0,,,27.2,4.8,32.0,27,2,,19.7,0.8,20.5,19.7,2,,,
12/01/2011,01:00,,,,0,,,28.8,4.4,33.2,29,2,,25.8,0.9,26.8,25.8,2,,,
12/01/2011,02:00,,,,0,,,4.7,-0.8,3.9,5,2,,34.6,1.4,36.0,34.6,2,,,
12/01/2011,03:00,,,,0,,,4.3,-0.1,4.2,4,2,,5.3,0.2,5.5,5.3,2,,,
12/01/2011,04:00,,,,0,,,9.6,0.6,10.2,10,2,,5.0,0.2,5.2,5.0,2,,,
12/01/2011,05:00,,,,0,,,15.4,2.4,17.8,15,2,,4.7,0.4,5.1,4.7,2,,,
12/01/2011,06:00,,,,0,,,27.6,8.5,36.1,28,2,,9.3,1.1,10.4,9.3,2,,,
12/01/2011,07:00,,,,0,,,41.1,33.2,74.3,41,2,,20.2,3.1,23.3,20.2,2,,,
12/01/2011,08:00,,,,0,,,48.5,30.9,79.4,49,2,,39.1,8.4,47.5,39.1,2,,,
12/01/2011,09:00,,,,0,,,57.0,35.0,92.0,57,2,,51.9,15.6,67.4,51.9,2,,,
12/01/2011,10:00,,,,0,,,53.4,41.6,95.0,53,2,,51.1,16.9,68.0,51.1,2,,,
12/01/2011,11:00,,,,0,,,47.9,27.0,74.9,48,2,,45.7,20.2,65.9,45.7,2,,,
12/01/2011,12:00,,,,0,,,45.3,30.6,75.8,45,2,,42.7,12.4,55.2,42.7,2,,,
12/01/2011,13:00,,,,0,,,37.0,24.5,61.4,37,2,,45.7,14.9,60.6,45.7,2,,,
12/01/2011,14:00,,,,0,,,51.4,30.4,81.8,51,2,,45.4,15.4,60.8,45.4,2,,,
12/01/2011,15:00,,,,0,,,49.3,27.3,76.6,49,2,,53.3,22.3,75.6,53.3,2,,,
12/01/2011,16:00,,,,0,,,52.9,27.7,80.6,53,2,,55.9,39.8,95.7,55.9,2,,,
12/01/2011,17:00,,,,0,,,55.4,34.6,90.0,55,2,,64.3,85.6,150.0,64.3,2,,,
12/01/2011,18:00,,,,0,,,64.2,96.8,161.0,64,2,,65.2,96.9,162.1,65.2,2,,,
12/01/2011,19:00,,,,0,,,48.0,19.1,67.1,48,2,,65.1,93.2,158.3,65.1,2,,,
12/01/2011,20:00,,,,0,,,33.8,9.0,42.8,34,2,,50.7,35.7,86.4,50.7,2,,,
12/01/2011,21:00,,,,0,,,33.2,8.4,41.6,33,2,,40.0,9.4,49.4,40.0,2,,,
12/01/2011,22:00,,,,0,,,20.8,3.0,23.8,21,2,,33.2,4.5,37.7,33.2,2,,,
12/01/2011,23:00,,,,0,,,24.6,6.2,30.8,25,2,,30.1,4.4,34.5,30.1,2,,,
12/01/2011,24:00,,,,0,,,28.9,14.4,43.4,29,2,,25.0,3.1,28.0,25.0,2,,,
13/01/2011,01:00,,,,0,,,8.9,0.6,9.6,9,2,,20.4,2.6,23.0,20.4,2,,,
13/01/2011,02:00,,,,0,,,5.0,1.0,6.1,5,2,,8.5,0.8,9.2,8.5,2,,,
13/01/2011,03:00,,,,0,,,4.5,1.2,5.7,4,2,,6.3,0.8,7.0,6.3,2,,,
13/01/2011,04:00,,,,0,,,10.3,1.7,12.0,10,2,,6.2,1.0,7.2,6.2,2,,,
13/01/2011,05:00,,,,0,,,14.0,2.8,16.8,14,2,,5.4,0.8,6.1,5.4,2,,,
13/01/2011,06:00,,,,0,,,20.9,9.5,30.4,21,2,,8.1,1.8,9.9,8.1,2,,,
13/01/2011,07:00,,,,0,,,26.0,26.7,52.7,26,2,,17.7,2.4,20.1,17.7,2,,,
13/01/2011,08:00,,,,0,,,51.7,37.4,89.1,52,2,,41.9,15.8,57.7,41.9,2,,,
13/01/2011,09:00,,,,0,,,59.0,45.6,104.6,59,2,,53.1,22.3,75.4,53.1,2,,,
13/01/2011,10:00,,,,0,,,43.2,28.3,71.5,43,2,,50.6,15.8,66.4,50.6,2,,,
13/01/2011,11:00,,,,0,,,52.6,41.4,94.0,53,2,,50.6,17.5,68.1,50.6,2,,,
13/01/2011,12:00,,,,0,,,49.1,29.7,78.8,49,2,,56.2,41.1,97.4,56.2,2,,,
13/01/2011,13:00,,,,0,,,37.0,20.0,57.0,37,2,,54.0,29.2,83.2,54.0,2,,,
13/01/2011,14:00,,,,0,,,39.2,16.7,55.9,39,2,,46.4,18.6,64.9,46.4,2,,,
13/01/2011,15:00,,,,0,,,39.1,17.5,56.6,39,2,,52.4,21.7,74.1,52.4,2,,,
13/01/2011,16:00,,,,0,,,49.5,19.4,69.0,50,2,,53.4,35.8,89.2,53.4,2,,,
13/01/2011,17:00,,,,0,,,55.9,14.8,70.6,56,2,,74.5,89.7,164.2,74.5,2,,,
13/01/2011,18:00,,,,0,,,72.5,47.8,120.3,72,2,,75.2,99.1,174.2,75.2,2,,,
13/01/2011,19:00,,,,0,,,63.5,21.7,85.2,63,2,,75.4,125.8,201.2,75.4,2,,,
13/01/2011,20:00,,,,0,,,68.6,49.2,117.8,69,2,,68.5,95.6,164.1,68.5,2,,,
13/01/2011,21:00,,,,0,,,65.6,142.5,208.1,66,2,,65.7,68.5,134.2,65.7,2,,,
13/01/2011,22:00,,,,0,,,21.1,2.8,23.9,21,2,,63.0,67.3,130.2,63.0,2,,,
13/01/2011,23:00,,,,0,,,17.6,2.3,19.9,18,2,,40.9,5.1,46.0,40.9,2,,,
13/01/2011,24:00,,,,0,,,11.9,1.9,13.8,12,2,,31.5,3.1,34.6,31.5,2,,,
14/01/2011,01:00,,,,0,,,4.0,0.9,5.0,4,2,,21.9,1.2,23.1,21.9,2,,,
14/01/2011,02:00,,,,0,,,7.9,1.2,9.2,8,2,,7.6,0.8,8.4,7.6,2,,,
14/01/2011,03:00,,,,0,,,5.8,0.9,6.6,6,2,,5.9,0.7,6.6,5.9,2,,,
14/01/2011,04:00,,,,0,,,2.8,0.6,3.4,3,2,,4.6,0.7,5.3,4.6,2,,,
14/01/2011,05:00,,,,0,,,6.4,1.5,7.8,6,2,,4.7,0.5,5.3,4.7,2,,,
14/01/2011,06:00,,,,0,,,14.7,3.6,18.3,15,2,,5.7,0.7,6.4,5.7,2,,,
14/01/2011,07:00,,,,0,,,24.8,12.6,37.4,25,2,,13.4,1.9,15.3,13.4,2,,,
14/01/2011,08:00,,,,0,,,24.1,12.0,36.1,24,2,,28.5,6.5,35.0,28.5,2,,,
14/01/2011,09:00,,,,0,,,22.7,12.5,35.2,23,2,,35.7,9.0,44.7,35.7,2,,,
14/01/2011,10:00,,,,0,,,23.8,16.4,40.1,24,2,,38.4,9.6,48.1,38.4,2,,,
14/01/2011,11:00,,,,0,,,22.4,12.9,35.3,22,2,,54.3,17.5,71.8,54.3,2,,,
14/01/2011,12:00,,,,0,,,21.2,13.5,34.6,21,2,,52.9,8.9,61.8,52.9,2,,,
14/01/2011,13:00,,,,0,,,20.0,19.5,39.5,20,2,,29.8,7.6,37.5,29.8,2,,,
14/01/2011,14:00,,,,0,,,22.6,17.0,39.7,23,2,,24.7,5.6,30.3,24.7,2,,,
14/01/2011,15:00,,,,0,,,26.7,19.8,46.5,27,2,,33.0,8.0,41.1,33.0,2,,,
14/01/2011,16:00,,,,0,,,40.4,20.8,61.2,40,2,,41.6,15.3,56.9,41.6,2,,,
14/01/2011,17:00,,,,0,,,42.2,14.2,56.4,42,2,,55.8,31.6,87.4,55.8,2,,,
14/01/2011,18:00,,,,0,,,33.7,10.3,44.0,34,2,,44.3,20.2,64.5,44.3,2,,,
14/01/2011,19:00,,,,0,,,31.8,9.2,41.0,32,2,,41.3,13.6,55.0,41.3,2,,,
14/01/2011,20:00,,,,0,,,22.9,5.5,28.4,23,2,,43.2,11.3,54.5,43.2,2,,,
14/01/2011,21:00,,,,0,,,13.7,3.7,17.4,14,2,,37.3,6.6,43.9,37.3,2,,,
14/01/2011,22:00,,,,0,,,8.2,2.5,10.7,8,2,,27.6,2.9,30.5,27.6,2,,,
14/01/2011,23:00,,,,0,,,8.5,2.5,11.0,8,2,,20.0,2.3,22.3,20.0,2,,,
14/01/2011,24:00,,,,0,,,2.8,1.8,4.6,3,2,,22.4,2.1,24.4,22.4,2,,,
15/01/2011,01:00,,,,0,,,0.1,1.3,1.4,0,2,,15.0,1.4,16.4,15.0,2,,,
15/01/2011,02:00,,,,0,,,0.0,0.9,0.3,-1,3,,8.8,0.9,9.8,8.8,2,,,
15/01/2011,03:00,,,,0,,,1.9,0.6,2.6,2,2,,5.7,0.9,6.6,5.7,2,,,
15/01/2011,04:00,,,,0,,,2.6,0.5,3.0,3,2,,4.2,0.7,4.9,4.2,2,,,
15/01/2011,05:00,,,,0,,,2.4,0.5,2.9,2,2,,4.5,0.8,5.3,4.5,2,,,
15/01/2011,06:00,,,,0,,,5.5,3.3,8.8,5,2,,3.7,0.6,4.3,3.7,2,,,
15/01/2011,07:00,,,,0,,,6.6,4.7,11.3,7,2,,4.8,0.7,5.4,4.8,2,,,
15/01/2011,08:00,,,,0,,,5.7,3.7,9.4,6,2,,6.6,0.9,7.5,6.6,2,,,
15/01/2011,09:00,,,,0,,,5.4,2.1,7.4,5,2,,8.6,1.2,9.8,8.6,2,,,
15/01/2011,10:00,,,,0,,,5.7,2.3,8.0,6,2,,9.6,1.4,11.0,9.6,2,,,
15/01/2011,11:00,,,,0,,,7.6,3.1,10.7,8,2,,9.6,1.5,11.1,9.6,2,,,
15/01/2011,12:00,,,,0,,,7.7,3.2,10.9,8,2,,10.4,1.6,12.1,10.4,2,,,
15/01/2011,13:00,,,,0,,,7.7,3.0,10.7,8,2,,12.4,2.0,14.5,12.4,2,,,
15/01/2011,14:00,,,,0,,,8.6,2.7,11.3,9,2,,12.8,1.9,14.8,12.8,2,,,
15/01/2011,15:00,,,,0,,,9.9,2.6,12.5,10,2,,13.2,2.0,15.2,13.2,2,,,
15/01/2011,16:00,,,,0,,,10.5,4.6,15.1,11,2,,13.1,1.8,15.0,13.1,2,,,
15/01/2011,17:00,,,,0,,,12.5,6.1,18.7,13,2,,14.8,1.8,16.7,14.8,2,,,
15/01/2011,18:00,,,,0,,,10.4,5.1,15.5,10,2,,14.7,1.8,16.5,14.7,2,,,
15/01/2011,19:00,,,,0,,,7.6,4.4,12.1,8,2,,13.2,1.6,14.7,13.2,2,,,
15/01/2011,20:00,,,,0,,,6.0,4.4,10.4,6,2,,12.4,1.7,14.1,12.4,2,,,
15/01/2011,21:00,,,,0,,,4.4,4.4,8.8,4,2,,13.4,1.9,15.3,13.4,2,,,
15/01/2011,22:00,,,,0,,,4.7,2.9,7.6,5,2,,8.6,1.4,10.0,8.6,2,,,
15/01/2011,23:00,,,,0,,,1.6,2.7,4.3,2,2,,7.8,1.3,9.1,7.8,2,,,
15/01/2011,24:00,,,,0,,,1.3,2.0,3.3,1,2,,9.0,1.4,10.5,9.0,2,,,
16/01/2011,01:00,,,,0,,,0.2,1.4,1.7,0,2,,7.0,1.2,8.2,7.0,2,,,
16/01/2011,02:00,,,,0,,,0.6,1.5,2.2,1,2,,4.7,1.0,5.7,4.7,2,,,
16/01/2011,03:00,,,,0,,,1.2,1.3,2.5,1,2,,5.2,1.0,6.2,5.2,2,,,
16/01/2011,04:00,,,,0,,,1.5,0.9,2.3,1,2,,6.0,1.1,7.1,6.0,2,,,
16/01/2011,05:00,,,,0,,,4.0,1.0,5.0,4,2,,5.0,0.9,5.9,5.0,2,,,
16/01/2011,06:00,,,,0,,,7.6,4.5,12.1,8,2,,3.4,0.8,4.3,3.4,2,,,
16/01/2011,07:00,,,,0,,,5.8,6.3,12.1,6,2,,4.4,0.8,5.2,4.4,2,,,
16/01/2011,08:00,,,,0,,,14.1,5.3,19.3,14,2,,6.4,0.9,7.3,6.4,2,,,
16/01/2011,09:00,,,,0,,,21.1,3.1,24.2,21,2,,11.9,1.0,12.9,11.9,2,,,
16/01/2011,10:00,,,,0,,,12.0,2.6,14.6,12,2,,23.6,2.0,25.5,23.6,2,,,
16/01/2011,11:00,,,,0,,,8.3,3.0,11.2,8,2,,20.8,3.0,23.8,20.8,2,,,
16/01/2011,12:00,,,,0,,,10.1,4.7,14.8,10,2,,15.4,1.9,17.3,15.4,2,,,
16/01/2011,13:00,,,,0,,,12.5,5.4,17.9,12,2,,14.1,1.9,16.0,14.1,2,,,
16/01/2011,14:00,,,,0,,,17.7,10.8,28.4,18,2,,20.3,3.0,23.3,20.3,2,,,
16/01/2011,15:00,,,,0,,,17.4,4.7,22.1,17,2,,20.3,2.4,22.7,20.3,2,,,
16/01/2011,16:00,,,,0,,,19.8,9.2,29.0,20,2,,17.3,1.6,18.9,17.3,2,,,
16/01/2011,17:00,,,,0,,,29.2,11.3,40.5,29,2,,23.6,1.7,25.3,23.6,2,,,
16/01/2011,18:00,,,,0,,,23.5,8.3,31.8,24,2,,31.7,2.6,34.3,31.7,2,,,
16/01/2011,19:00,,,,0,,,23.0,7.0,29.9,23,2,,28.5,1.7,30.2,28.5,2,,,
16/01/2011,20:00,,,,0,,,19.5,6.6,26.1,19,2,,26.5,1.6,28.1,26.5,2,,,
16/01/2011,21:00,,,,0,,,21.0,7.8,28.8,21,2,,21.9,1.3,23.1,21.9,2,,,
16/01/2011,22:00,,,,0,,,15.4,2.2,17.6,15,2,,19.6,1.1,20.7,19.6,2,,,
16/01/2011,23:00,,,,0,,,10.5,0.6,11.1,11,2,,17.0,1.0,18.1,17.0,2,,,
16/01/2011,24:00,,,,0,,,13.0,0.0,13.0,13,2,,16.4,0.8,17.2,16.4,2,,,
17/01/2011,01:00,,,,0,,,14.0,-1.0,13.0,14,2,,22.0,1.4,23.4,22.0,2,,,
17/01/2011,02:00,,,,0,,,14.1,-0.5,13.6,14,2,,13.0,0.5,13.5,13.0,2,,,
17/01/2011,03:00,,,,0,,,15.5,0.6,16.0,15,2,,7.0,0.3,7.3,7.0,2,,,
17/01/2011,04:00,,,,0,,,15.6,-0.4,15.2,16,2,,8.5,0.3,8.8,8.5,2,,,
17/01/2011,05:00,,,,0,,,26.9,6.6,33.6,27,2,,10.9,0.4,11.3,10.9,2,,,
17/01/2011,06:00,,,,0,,,56.7,62.2,118.9,57,2,,17.1,0.6,17.7,17.1,2,,,
17/01/2011,07:00,,,,0,,,97.1,366.5,463.6,97,2,,50.7,30.4,81.1,50.7,2,,,
17/01/2011,08:00,,,,0,,,113.5,519.6,633.2,114,2,,99.8,155.4,255.2,99.8,2,,,
17/01/2011,09:00,,,,0,,,105.0,350.7,455.6,105,2,,94.4,163.9,258.2,94.4,2,,,
17/01/2011,10:00,,,,0,,,89.1,245.7,334.8,89,2,,97.5,186.6,284.1,97.5,2,,,
17/01/2011,11:00,,,,0,,,46.8,39.6,86.4,47,2,,98.4,223.5,321.9,98.4,2,,,
17/01/2011,12:00,,,,0,,,34.0,30.5,64.5,34,2,,62.0,19.9,81.9,62.0,2,,,
17/01/2011,13:00,,,,0,,,48.6,45.3,93.9,49,2,,61.3,25.1,86.5,61.3,2,,,
17/01/2011,14:00,,,,0,,,46.9,44.9,91.7,47,2,,66.9,35.2,102.0,66.9,2,,,
17/01/2011,15:00,,,,0,,,44.0,42.6,86.6,44,2,,65.8,35.5,101.3,65.8,2,,,
17/01/2011,16:00,,,,0,,,64.9,82.6,147.6,65,2,,72.9,58.2,131.1,72.9,2,,,
17/01/2011,17:00,,,,0,,,76.0,96.6,172.6,76,2,,81.8,97.0,178.8,81.8,2,,,
17/01/2011,18:00,,,,0,,,79.4,124.0,203.4,79,2,,88.5,173.3,261.8,88.5,2,,,
17/01/2011,19:00,,,,0,,,78.0,121.9,199.9,78,2,,92.9,189.0,281.9,92.9,2,,,
17/01/2011,20:00,,,,0,,,69.0,85.6,154.6,69,2,,82.3,123.2,205.5,82.3,2,,,
17/01/2011,21:00,,,,0,,,61.5,52.2,113.6,61,2,,74.3,124.4,198.7,74.3,2,,,
17/01/2011,22:00,,,,0,,,51.2,27.0,78.2,51,2,,72.0,132.0,204.1,72.0,2,,,
17/01/2011,23:00,,,,0,,,37.9,16.1,54.1,38,2,,62.7,69.3,132.0,62.7,2,,,
17/01/2011,24:00,,,,0,,,29.0,10.5,39.5,29,2,,58.7,32.1,90.8,58.7,2,,,
18/01/2011,01:00,,,,0,,,18.9,0.2,19.1,19,2,,50.6,10.9,61.5,50.6,2,,,
18/01/2011,02:00,,,,0,,,15.2,-1.8,13.4,15,2,,43.8,7.6,51.4,43.8,2,,,
18/01/2011,03:00,,,,0,,,13.0,-1.0,12.0,13,2,,30.5,1.6,32.1,30.5,2,,,
18/01/2011,04:00,,,,0,,,13.3,-1.6,11.7,13,2,,22.7,0.5,23.2,22.7,2,,,
18/01/2011,05:00,,,,0,,,16.8,1.6,18.3,17,2,,45.9,3.2,49.1,45.9,2,,,
18/01/2011,06:00,,,,0,,,25.4,10.5,35.9,25,2,,35.0,1.5,36.5,35.0,2,,,
18/01/2011,07:00,,,,0,,,46.4,46.6,93.0,46,2,,49.3,6.4,55.6,49.3,2,,,
18/01/2011,08:00,,,,0,,,55.5,60.3,115.8,55,2,,71.8,34.9,106.7,71.8,2,,,
18/01/2011,09:00,,,,0,,,53.5,61.7,115.2,53,2,,80.8,58.2,139.0,80.8,2,,,
18/01/2011,10:00,,,,0,,,43.8,40.3,84.1,44,2,,77.2,57.9,135.1,77.2,2,,,
18/01/2011,11:00,,,,0,,,38.8,39.7,78.5,39,2,,68.4,42.9,111.4,68.4,2,,,
18/01/2011,12:00,,,,0,,,32.6,28.3,60.9,33,2,,60.5,31.3,91.8,60.5,2,,,
18/01/2011,13:00,,,,0,,,26.7,24.9,51.6,27,2,,60.2,31.9,92.1,60.2,2,,,
18/01/2011,14:00,,,,0,,,38.2,33.5,71.7,38,2,,55.8,26.3,82.1,55.8,2,,,
18/01/2011,15:00,,,,0,,,48.2,44.1,92.2,48,2,,60.6,33.3,93.8,60.6,2,,,
18/01/2011,16:00,,,,0,,,62.4,64.2,126.6,62,2,,65.1,37.4,102.5,65.1,2,,,
18/01/2011,17:00,,,,0,,,74.8,88.3,163.0,75,2,,83.7,118.1,201.7,83.7,2,,,
18/01/2011,18:00,,,,0,,,77.5,90.8,168.4,78,2,,90.1,151.9,242.0,90.1,2,,,
18/01/2011,19:00,,,,0,,,no data,no data,no data,no data,7,,93.4,170.7,264.1,93.4,2,,,
18/01/2011,20:00,,,,0,,,no data,no data,no data,no data,7,,86.6,160.8,247.4,86.6,2,,,
18/01/2011,21:00,,,,0,,,68.1,66.3,134.4,68,2,,86.2,198.1,284.3,86.2,2,,,
18/01/2011,22:00,,,,0,,,69.8,101.2,171.0,70,2,,83.5,199.9,283.4,83.5,2,,,
18/01/2011,23:00,,,,0,,,68.3,126.4,194.7,68,2,,79.9,209.0,288.9,79.9,2,,,
18/01/2011,24:00,,,,0,,,59.9,72.0,131.9,60,2,,79.9,297.8,377.7,79.9,2,,,
19/01/2011,01:00,,,,0,,,55.3,45.5,100.9,55,2,,68.9,187.7,256.6,68.9,2,,,
19/01/2011,02:00,,,,0,,,50.2,42.1,92.3,50,2,,63.6,120.7,184.2,63.6,2,,,
19/01/2011,03:00,,,,0,,,48.5,56.1,104.6,49,2,,59.4,110.3,169.7,59.4,2,,,
19/01/2011,04:00,,,,0,,,38.3,21.9,60.2,38,2,,51.8,60.1,111.9,51.8,2,,,
19/01/2011,05:00,,,,0,,,49.0,112.9,161.9,49,2,,54.7,120.1,174.8,54.7,2,,,
19/01/2011,06:00,,,,0,,,54.6,149.8,204.4,55,2,,48.1,44.8,93.0,48.1,2,,,
19/01/2011,07:00,,,,0,,,69.2,312.6,381.8,69,2,,62.1,188.7,250.8,62.1,2,,,
19/01/2011,08:00,,,,0,,,83.3,419.3,502.6,83,2,,90.3,415.5,505.8,90.3,2,,,
19/01/2011,09:00,,,,0,,,94.2,416.7,510.9,94,2,,126.2,683.3,809.5,126.2,2,,,
19/01/2011,10:00,,,,0,,,117.6,526.7,644.3,118,2,,131.1,740.1,871.2,131.1,2,,,
19/01/2011,11:00,,,,0,,,136.3,599.0,735.3,136,2,,131.0,612.1,743.1,131.0,2,,,
19/01/2011,12:00,,,,0,,,109.3,316.5,425.8,109,2,,152.5,762.3,914.7,152.5,2,,,
19/01/2011,13:00,,,,0,,,94.1,144.9,239.0,94,2,,134.9,441.0,575.9,134.9,2,,,
19/01/2011,14:00,,,,0,,,79.0,79.1,158.1,79,2,,105.4,187.1,292.5,105.4,2,,,
19/01/2011,15:00,,,,0,,,81.5,86.4,167.8,81,2,,100.2,111.6,211.7,100.2,2,,,
19/01/2011,16:00,,,,0,,,90.6,171.0,261.6,91,2,,107.1,165.1,272.2,107.1,2,,,
19/01/2011,17:00,,,,0,,,105.6,294.1,399.7,106,2,,106.1,203.8,309.8,106.1,2,,,
19/01/2011,18:00,,,,0,,,122.4,503.2,625.6,122,2,,102.9,269.8,372.7,102.9,2,,,
19/01/2011,19:00,,,,0,,,122.4,462.1,584.5,122,2,,120.6,468.6,589.2,120.6,2,,,
19/01/2011,20:00,,,,0,,,118.7,442.0,560.7,119,2,,114.2,415.3,529.4,114.2,2,,,
19/01/2011,21:00,,,,0,,,120.5,471.9,592.3,120,2,,109.0,365.5,474.5,109.0,2,,,
19/01/2011,22:00,,,,0,,,118.9,543.0,661.9,119,2,,124.6,666.2,790.8,124.6,2,,,
19/01/2011,23:00,,,,0,,,132.0,627.5,759.5,132,2,,134.1,832.1,966.2,134.1,2,,,
19/01/2011,24:00,,,,0,,,122.7,593.1,715.8,123,2,,141.6,907.5,1049.1,141.6,2,,,
20/01/2011,01:00,,,,0,,,122.9,586.9,709.9,123,2,,148.7,894.7,1043.4,148.7,2,,,
20/01/2011,02:00,,,,0,,,111.9,573.6,685.5,112,2,,141.2,910.1,1051.3,141.2,2,,,
20/01/2011,03:00,,,,0,,,97.2,504.4,601.6,97,2,,127.5,866.7,994.1,127.5,2,,,
20/01/2011,04:00,,,,0,,,82.6,425.6,508.2,83,2,,121.8,877.9,999.7,121.8,2,,,
20/01/2011,05:00,,,,0,,,80.4,439.5,519.9,80,2,,110.8,786.8,897.5,110.8,2,,,
20/01/2011,06:00,,,,0,,,77.1,470.2,547.4,77,2,,96.9,688.7,785.5,96.9,2,,,
20/01/2011,07:00,,,,0,,,82.1,533.5,615.5,82,2,,100.1,700.9,801.0,100.1,2,,,
20/01/2011,08:00,,,,0,,,101.7,659.3,761.0,102,2,,119.3,844.1,963.4,119.3,2,,,
20/01/2011,09:00,,,,0,,,117.3,672.2,789.5,117,2,,146.0,958.4,1104.4,146.0,2,,,
20/01/2011,10:00,,,,0,,,101.7,488.2,589.9,102,2,,162.0,1078.9,1240.9,162.0,2,,,
20/01/2011,11:00,,,,0,,,85.4,340.1,425.5,85,2,,140.2,781.0,921.2,140.2,2,,,
20/01/2011,12:00,,,,0,,,113.3,512.9,626.2,113,2,,115.3,581.2,696.5,115.3,2,,,
20/01/2011,13:00,,,,0,,,114.9,450.1,565.0,115,2,,121.9,547.3,669.2,121.9,2,,,
20/01/2011,14:00,,,,0,,,101.7,346.1,447.7,102,2,,138.4,589.0,727.4,138.4,2,,,
20/01/2011,15:00,,,,0,,,74.9,93.2,168.1,75,2,,121.3,446.2,567.5,121.3,2,,,
20/01/2011,16:00,,,,0,,,68.6,51.5,120.0,69,2,,98.8,250.4,349.2,98.8,2,,,
20/01/2011,17:00,,,,0,,,74.4,98.1,172.5,74,2,,96.1,213.9,310.1,96.1,2,,,
20/01/2011,18:00,,,,0,,,104.5,339.7,444.2,105,2,,99.1,301.4,400.5,99.1,2,,,
20/01/2011,19:00,,,,0,,,121.5,500.6,622.2,122,2,,109.6,299.7,409.3,109.6,2,,,
20/01/2011,20:00,,,,0,,,129.9,601.8,731.6,130,2,,119.0,530.1,649.1,119.0,2,,,
20/01/2011,21:00,,,,0,,,105.0,468.4,573.3,105,2,,119.5,629.7,749.2,119.5,2,,,
20/01/2011,22:00,,,,0,,,109.2,454.9,564.1,109,2,,118.0,685.2,803.2,118.0,2,,,
20/01/2011,23:00,,,,0,,,105.9,474.3,580.3,106,2,,124.1,729.0,853.1,124.1,2,,,
20/01/2011,24:00,,,,0,,,93.2,388.9,482.1,93,2,,114.3,556.2,670.6,114.3,2,,,
21/01/2011,01:00,,,,0,,,71.6,216.7,288.3,72,2,,92.6,413.8,506.4,92.6,2,,,
21/01/2011,02:00,,,,0,,,67.7,167.7,235.4,68,2,,81.4,259.8,341.1,81.4,2,,,
